taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,Column1,_1,_2,_3
3128228,Centaurea nigrescens Willd.,3128228,Centaurea nigrescens Willd.,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Centaurea,3127469,Centaurea nigrescens,3128228,,,,,,
3171713,Pedicularis parviflora Sm.,3171713,Pedicularis parviflora Sm.,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Orobanchaceae,6651,Pedicularis,3171670,Pedicularis parviflora,3171713,,,,,,
3172104,Veronica peregrina L.,3172104,Veronica peregrina L.,59,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Veronica,3172047,Veronica peregrina,3172104,,,,,,
3189103,Epilobium davuricum Fisch. ex Hornem.,3189103,Epilobium davuricum Fisch. ex Hornem.,9,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Onagraceae,2430,Epilobium,3189067,Epilobium davuricum,3189103,,,,,,
3659323,Sceptridium oneidense (Gilbert) Holub,3659323,Sceptridium oneidense (Gilbert) Holub,4,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Ophioglossales,393,Ophioglossaceae,6627,Sceptridium,7321393,Sceptridium oneidense,3659323,,,,,,
3757915,Chenopodium paganum Rchb.,7219473,Chenopodium album subsp. album,4,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Chenopodium,3083823,Chenopodium album,3083838,,,,,,
3812644,Sagina nodosa subsp. borealis G.E.Crow,3812644,Sagina nodosa subsp. borealis G.E.Crow,98,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Sagina,3085387,Sagina nodosa,3085388,,,,,,
4271305,Aralia racemosa subsp. racemosa,3036958,Aralia racemosa L.,14,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Araliaceae,8800,Aralia,3036858,Aralia racemosa,3036958,,,,,,
4277089,Marsupella revoluta (Nees) Dum.,9554014,Gymnomitrion revolutum (Nees) H.Philib.,2,SYNONYM,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Gymnomitriaceae,6138,Gymnomitrion,2689249,Gymnomitrion revolutum,9554014,,,,,,
4277334,Anastrophyllum michauxii (F.Weber.) A.Evans,7761768,Anastrophyllum michauxii (F.Weber) H.Buch,23,SYNONYM,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Anastrophyllaceae,2292,Anastrophyllum,2689412,Anastrophyllum michauxii,7761768,,,,,,
4279486,Eurhynchium strigosum (Hoffm. ex F.Web. & D.Mohr) Schimp.,7602383,Eurhynchiastrum pulchellum (Hedw.) Ignatov & Huttunen,9,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Brachytheciaceae,4651,Eurhynchiastrum,4898622,Eurhynchiastrum pulchellum,7602383,,,,,,
5275069,Woodsia ×gracilis (G.Lawson) Butters,5275069,Woodsia ×gracilis (G.Lawson) Butters,10,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Woodsiaceae,3229365,Woodsia,2651007,Woodsia gracilis,5275069,,,,,,
5275131,Dryopteris fragrans (L.) Schott,5275131,Dryopteris fragrans (L.) Schott,294,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Dryopteridaceae,2373,Dryopteris,2651126,Dryopteris fragrans,5275131,,,,,,
5280172,Encalypta procera Bruch,1832,5280172,Encalypta procera Bruch,85,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Pottiales,621,Encalyptaceae,8770,Encalypta,2670399,,,5280172,NE,,
5284982,Pinus strobus L.,5284982,Pinus strobus L.,2106,ACCEPTED,Plantae,6,Tracheophyta,7707728,Pinopsida,194,Pinales,640,Pinaceae,3925,Pinus,2684241,Pinus strobus,5284982,5280172,,,,,
5334410,Polygonum lapathifolium var. salicifolium Sibth.,4034688,Persicaria lapathifolia var. salicifolia (Sibth.) Miyabe,7,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Polygonaceae,2416,Persicaria,6390748,Persicaria lapathifolia,2889262,,,,,,
5352251,Robinia pseudoacacia L.,5352251,Robinia pseudoacacia L.,446,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Robinia,2952066,Robinia pseudoacacia,5352251,,,,,,
5406425,Aster novae-angliae L.,3151618,Symphyotrichum novae-angliae (L.) G.L.Nesom,45,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Symphyotrichum,3151391,Symphyotrichum novae-angliae,3151618,,,,,,
5711063,Mnium pseudopunctatum Bruch. & Schimp.,2677652,Rhizomnium pseudopunctatum T.Koponen,1968,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Bryales,1333,Mniaceae,8742,Rhizomnium,8287428,Rhizomnium pseudopunctatum,,,NE,,,
6311395,Carex capillaris var. porsildiana Polunin,2726123,Carex krausei subsp. porsildiana (Polunin) Á.Löve, D.Löve & Raymond,VARIETY,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex krausei,NE,,,,,
6392943,Rorippa palustris subsp. glabra (O.E.Schulz) Stuckey,3692789,Rorippa hispida subsp. glabra (O.E.Schulz) Greuter & R.Rankin,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Rorippa,3053118,Rorippa hispida,3053200,,,,,,
6440623,Rhinanthus crista-galli L.,7226312,Rhinanthus minor subsp. minor,122,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Orobanchaceae,6651,Rhinanthus,3172042,Rhinanthus minor,3172043,,,,,,
7407346,Ditrichum capillaceum (Hedw.) Watts & Whitel.,2675901,Distichium capillaceum Bruch & W.P.Schimper,1846,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Dicranales,1335,Ditrichaceae,8743,Distichium,2673117,Distichium capillaceum,,,NE,,,
7422009,Athyrium asplenioides (Michx.) Desv.,7422009,Athyrium asplenioides (Michx.) Desv.,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Athyriaceae,4922264,Athyrium,2650888,Athyrium asplenioides,7422009,NE,,,,,
8427212,Corallorhiza maculata var. occidentalis (Lindl.) Ames,8427212,Corallorhiza maculata var. occidentalis (Lindl.) Ames,10,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Corallorhiza,2797252,Corallorhiza maculata,2797273,,,,,,
8688847,Sceptridium dissectum var. obliquum (Muhl. ex Willd.) Mohlenbr.,3659476,Sceptridium dissectum (Spreng.) Lyon,12,SYNONYM,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Ophioglossales,393,Ophioglossaceae,6627,Sceptridium,7321393,Sceptridium dissectum,3659476,,,,,,
8859422,Diospyros primaeva Heer,1866,8859422,Diospyros primaeva Heer,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Ebenaceae,6709,Diospyros,3030169,,,8859422,NE,,
10888732,Spinulum annotinum subsp. alpestre (Hartm.) Uotila,10888732,Spinulum annotinum subsp. alpestre (Hartm.) Uotila,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Lycopodiopsida,245,Lycopodiales,421,Lycopodiaceae,6725,Spinulum,9792913,Spinulum annotinum,3992189,8859422,,,,,
1374,Chlorodendrales,1374,Chlorodendrales,1,ACCEPTED,Plantae,6,Chlorophyta,36,Prasinophyceae,336,Chlorodendrales,1374,,,,,,,,,,,,
8784,Marantaceae,8784,Marantaceae,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Zingiberales,627,Marantaceae,8784,,,,,,,,,,
2669161,Sphagnum nitidum Warnstorf,1895,2669161,Sphagnum nitidum Warnstorf,13,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Sphagnopsida,190,Sphagnales,623,Sphagnaceae,4673,Sphagnum,2668958,,,2669161,NE,,
2704046,Muhlenbergia sylvatica Torr.,2704046,Muhlenbergia sylvatica Torr.,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Muhlenbergia,2703939,Muhlenbergia sylvatica,2704046,2669161,,,,,
2705498,Glyceria melicaria (Michx.) F.T.Hubb.,2705498,Glyceria melicaria (Michx.) F.T.Hubb.,131,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Glyceria,2705475,Glyceria melicaria,2705498,,,,,,
2706052,Hordeum jubatum L.,2706052,Hordeum jubatum L.,337,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Hordeum,2706050,Hordeum jubatum,2706052,,,,,,
2752782,Streptopus roseus Michx.,2752779,Streptopus lanceolatus (Aiton) Reveal,59,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Liliales,1172,Liliaceae,7699,Streptopus,2752729,Streptopus lanceolatus,2752779,,,,,,
2882872,Vaccinium brittonii Porter ex E.P.Bicknell,2882868,Vaccinium angustifolium Aiton,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Ericaceae,2505,Vaccinium,2882813,Vaccinium angustifolium,2882868,,,,,,
2926899,Teucrium canadense L.,2926899,Teucrium canadense L.,166,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Teucrium,2926895,Teucrium canadense,2926899,,,,,,
3090764,Prenanthes trifoliolata (Cass.) Fernald,3090767,Nabalus trifoliolatus Cass.,48,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Nabalus,3123761,Nabalus trifoliolatus,3090767,,,,,,
3151450,Symphyotrichum depauperatum (Fernald) G.L.Nesom,3151450,Symphyotrichum depauperatum (Fernald) G.L.Nesom,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Symphyotrichum,3151391,Symphyotrichum depauperatum,3151450,,,,,,
4154191,Bromus pumpellianus Scribn.,4154191,Bromus pumpellianus Scribn.,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Bromus,2703642,Bromus pumpellianus,4154191,,,,,,
4280210,Bryum stenotrichum C.Muell.,2676689,Bryum archangelicum Bruch & W.P.Schimper,1846,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Bryales,1333,Bryaceae,8736,Bryum,2676502,Bryum archangelicum,,,NE,,,
5279115,Chondrus crispus Stackhouse,5279115,Chondrus crispus Stackhouse,34,ACCEPTED,Plantae,6,Rhodophyta,106,Florideophyceae,342,Gigartinales,1400,Gigartinaceae,9003,Chondrus,2665986,Chondrus crispus,5279115,NE,,,,,
5283137,Fissidens fontanus Steudel,1824,5283137,Fissidens fontanus Steudel,21,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Fissidentales,1336,Fissidentaceae,4643,Fissidens,2673216,,,5283137,NE,,
5301200,Potamogeton perfoliatus L.,5301200,Potamogeton perfoliatus L.,124,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Alismatales,551,Potamogetonaceae,6721,Potamogeton,2756560,Potamogeton perfoliatus,5301200,5283137,,,,,
5365568,Potentilla pulcherrima Lehm.,5365568,Potentilla pulcherrima Lehm.,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Potentilla,8079058,Potentilla pulcherrima,5365568,,,,,,
6306699,Cardamine pratensis var. pratensis,7972010,Cardamine pratensis L.,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Cardamine,3045622,Cardamine pratensis,7972010,,,,,,
6365014,Arenaria stricta Michx.,8290853,Sabulina macra (A.Nelson & J.F.Macbr.) Dillenb. & Kadereit,5,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Sabulina,3085409,Sabulina macra,8290853,,,,,,
8076987,Lomatogonium rotatum (L.) Fr. ex Nyman,3170177,Lomatogonium rotatum (L.) Fr. ex Fernald,7,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Gentianaceae,2503,Lomatogonium,3170176,Lomatogonium rotatum,3170177,,,,,,
8323067,Solidago hispida Muhl.,8323067,Solidago hispida Muhl.,9,DOUBTFUL,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Solidago,5388868,Solidago hispida,8323067,,,,,,
9148577,Alnus incana (L.) Moench,9148577,Alnus incana (L.) Moench,305,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fagales,1354,Betulaceae,4688,Alnus,2876099,Alnus incana,9148577,,,,,,
9416447,Leptobryum piriforme (L.) Schimp.,2677444,Leptobryum pyriforme Wilson,1855,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Bryales,1333,Bryaceae,8736,Leptobryum,2677443,Leptobryum pyriforme,,,NE,,,
11409691,Pellia fabbroniana Raddi,9557964,Apopellia endiviifolia (Dicks.) Nebel & D.Quandt,3,SYNONYM,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Pelliales,915,Pelliaceae,6121,Apopellia,9596178,Apopellia endiviifolia,9557964,NE,,,,,
2637814,Nitella microcarpa A.Braun,2637814,Nitella microcarpa A.Braun,8,ACCEPTED,Plantae,6,Charophyta,7819616,Charophyceae,328,Charales,626,Characeae,8782,Nitella,2637771,Nitella microcarpa,2637814,,,,,,
2650155,Botrychium dissectum var. obliquum (Muhl.) Clute,3659476,Sceptridium dissectum (Spreng.) Lyon,5,SYNONYM,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Ophioglossales,393,Ophioglossaceae,6627,Sceptridium,7321393,Sceptridium dissectum,3659476,,,,,,
2651843,Adiantum aleuticum (Rupr.) C.A.Paris,2651843,Adiantum aleuticum (Rupr.) C.A.Paris,96,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Pteridaceae,2367,Adiantum,2650796,Adiantum aleuticum,2651843,,,,,,
2654889,Phymatolithon Foslie,1898,2654889,Phymatolithon Foslie,1,GENUS,ACCEPTED,Plantae,6,Rhodophyta,106,Florideophyceae,342,Corallinales,670,Hapalidiaceae,4376199,Phymatolithon,2654889,,,,,,
2682867,Psilopilum cavifolium I.Hagen,1916,2682867,Psilopilum cavifolium I.Hagen,14,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Polytrichales,620,Polytrichaceae,4669,Psilopilum,2682866,,,2682867,NE,,
2700974,Luzula wahlenbergii Rupr.,2700974,Luzula wahlenbergii Rupr.,151,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Juncaceae,5353,Luzula,2700604,Luzula wahlenbergii,2700974,2682867,,,,,
2725995,Carex grisea Wahlenb.,2725995,Carex grisea Wahlenb.,62,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex grisea,2725995,,,,,,
2820480,Cypripedium parviflorum var. pubescens (Willd.) O.W.Knight,2820480,Cypripedium parviflorum var. pubescens (Willd.) O.W.Knight,117,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Cypripedium,2820318,Cypripedium parviflorum,2820475,,,,,,
2889378,Fagopyrum tataricum (L.) Gaertn.,2889378,Fagopyrum tataricum (L.) Gaertn.,20,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Polygonaceae,2416,Fagopyrum,2889372,Fagopyrum tataricum,2889378,,,,,,
2926683,Lamium album L.,2926683,Lamium album L.,3,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Lamium,2926678,Lamium album,2926683,,,,,,
3031919,Duchesnea indica (Andr.) Focke,5365717,Potentilla indica (Andr.) Wolf,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Potentilla,8079058,Potentilla indica,5365717,,,,,,
3033277,Anemone canadensis L.,9419395,Anemonastrum canadense (L.) Mosyakin,199,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Anemonastrum,7277728,Anemonastrum canadense,9419395,,,,,,
3033502,Ranunculus flabellaris Raf.,3033502,Ranunculus flabellaris Raf.,53,DOUBTFUL,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Ranunculus,3033294,Ranunculus flabellaris,3033502,,,,,,
3033918,Caulophyllum giganteum (Farw.) Loconte & W.H.Blackw.,3033918,Caulophyllum giganteum (Farw.) Loconte & W.H.Blackw.,331,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Berberidaceae,6673,Caulophyllum,3033917,Caulophyllum giganteum,3033918,,,,,,
3110588,Ambrosia trifida L.,3110588,Ambrosia trifida L.,205,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Ambrosia,3110576,Ambrosia trifida,3110588,,,,,,
3169812,Apocynum ×medium Greene,3169807,Apocynum ×floribundum Greene,3,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Apocynaceae,6701,Apocynum,3169789,Apocynum floribundum,3169807,,,,,,
3857198,Viburnum trilobum Marshall,6369910,Viburnum opulus var. americanum (Mill.) Aiton,126,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Dipsacales,946,Viburnaceae,4924416,Viburnum,2888580,Viburnum opulus,2888605,,,,,,
4036983,Persicaria amphibia var. stipulacea (N.Coleman) H.Hara,4036983,Persicaria amphibia var. stipulacea (N.Coleman) H.Hara,45,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Polygonaceae,2416,Persicaria,6390748,Persicaria amphibia,6391648,,,,,,
4133958,Leersia oryzoides f. glabra A.A.Eaton,2702905,Leersia oryzoides (L.) Sw.,2,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Leersia,8001519,Leersia oryzoides,2702905,,,,,,
4260608,Tilia neglecta Spach,3152042,Tilia americana L.,3,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Tilia,3152041,Tilia americana,3152042,,,,,,
4274694,Solanum dulcamara var. dulcamara,4274694,Solanum dulcamara var. dulcamara,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Solanum,2928997,Solanum dulcamara,2932737,,,,,,
5273416,Ulva rigida C.Agardh,5273416,Ulva rigida C.Agardh,1,ACCEPTED,Plantae,6,Chlorophyta,36,Ulvophyceae,195,Ulvales,641,Ulvaceae,9013,Ulva,9408069,Ulva rigida,5273416,,,,,,
5275107,Dryopteris campyloptera (Kunze) Clarkson,5275107,Dryopteris campyloptera (Kunze) Clarkson,242,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Dryopteridaceae,2373,Dryopteris,2651126,Dryopteris campyloptera,5275107,,,,,,
5365342,Potentilla crantzii var. hirta (Lange) Malte,8370002,Potentilla crantzii subsp. crantzii,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Potentilla,8079058,Potentilla crantzii,8285546,,,,,,
5372878,Salix brachycarpa Nutt.,5372878,Salix brachycarpa Nutt.,68,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Salicaceae,6664,Salix,3039576,Salix brachycarpa,5372878,,,,,,
5372974,Salix vestita var. erecta Andersson,5372969,Salix vestita Pursh,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Salicaceae,6664,Salix,3039576,Salix vestita,5372969,,,,,,
5599006,Lonicera involucrata var. ledebourii (Eschsch.) Jeps.,5599006,Lonicera involucrata var. ledebourii (Eschsch.) Jeps.,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Dipsacales,946,Caprifoliaceae,6710,Lonicera,2888645,Lonicera involucrata,5334253,,,,,,
5606027,Lophanthus anisatus (Nutt.) Benth.,2926406,Agastache foeniculum (Pursh) Kuntze,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Agastache,2926389,Agastache foeniculum,2926406,,,,,,
5704308,Solidago uliginosa var. linoides (Torr. & A.Gray) Fernald,5388889,Solidago uliginosa Nutt.,16,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Solidago,5388868,Solidago uliginosa,5388889,,,,,,
5709091,Arnica lonchophylla subsp. lonchophylla,5405959,Arnica lonchophylla Greene,10,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Arnica,7885920,Arnica lonchophylla,5405959,,,,,,
6413508,Luzula acuminata var. acuminata,6413511,Luzula acuminata subsp. acuminata,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Juncaceae,5353,Luzula,2700604,Luzula acuminata,2700818,,,,,,
7266382,Salix integra Thunb.,7266382,Salix integra Thunb.,3,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Salicaceae,6664,Salix,3039576,Salix integra,7266382,,,,,,
7307327,Agastache rugosa (Fisch. & C.A.Mey.) Kuntze,7307327,Agastache rugosa (Fisch. & C.A.Mey.) Kuntze,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Agastache,2926389,Agastache rugosa,7307327,,,,,,
7333082,Mimulus ringens var. ringens,7333082,Mimulus ringens var. ringens,3,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Phrymaceae,4194986,Mimulus,6008574,Mimulus ringens,6070732,,,,,,
7746216,Caltha palustris var. palustris,7746216,Caltha palustris var. palustris,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Caltha,3033282,Caltha palustris,5371685,,,,,,
7790614,Crataegus coccinea L.,7790614,Crataegus coccinea L.,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Crataegus,3013395,Crataegus coccinea,7790614,,,,,,
7875630,Habenaria flava (L.) R.Br.,2798014,Platanthera flava (L.) Lindl.,3,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Platanthera,2797839,Platanthera flava,2798014,,,,,,
7981681,Pseudocampylium radicale (P.Beauv.) Vanderp. & Hedenäs,7981681,Pseudocampylium radicale (P.Beauv.) Vanderp. & Hedenäs,7,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Amblystegiaceae,4650,Pseudocampylium,4890405,Pseudocampylium radicale,7981681,,,,,,
8540347,Bryum algovicum Sendtn. ex Müll.Hal.,8540347,Bryum algovicum Sendtn. ex Müll.Hal.,4,DOUBTFUL,Plantae,6,Bryophyta,35,Bryopsida,327,Bryales,1333,Bryaceae,8736,Bryum,2676502,Bryum algovicum,8540347,,,,,,
10863326,Jochenia pallescens (Hedw.) Hedenäs, Schlesak & D.Quandt,10863326,Jochenia pallescens (Hedw.) Hedenäs,2,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Jocheniaceae,10719071,Jochenia,10796474,,,10863326,NE,,
106,Rhodophyta,106,Rhodophyta,1023,ACCEPTED,Plantae,6,Rhodophyta,106,,,,,,,,,,,10863326,,,,,
2657626,Antithamnion floccosum (O.F.Müller) Kleen,2657622,Antithamnionella floccosa (O.F.Müller) Whittick,1980,SPECIES,SYNONYM,Plantae,6,Rhodophyta,106,Florideophyceae,342,Ceramiales,665,Ceramiaceae,8968,Antithamnionella,2657616,Antithamnionella floccosa,,,NE,,,
2702905,Leersia oryzoides (L.) Sw.,2702905,Leersia oryzoides (L.) Sw.,202,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Leersia,8001519,Leersia oryzoides,2702905,NE,,,,,
2720078,Scirpus Tourn. ex L.,2720078,Scirpus Tourn. ex L.,36,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Scirpus,2720078,,,,,,,,
2724881,Carex tetanica Schkuhr,2724881,Carex tetanica Schkuhr,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex tetanica,2724881,,,,,,
2798438,Habenaria obtusata (Banks ex Pursh) Richardson,2798436,Platanthera obtusata (Banks ex Pursh) Lindl.,62,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Platanthera,2797839,Platanthera obtusata,2798436,,,,,,
2865178,Alisma gramineum var. geyeri (Torr.) Sam.,2865152,Alisma gramineum Lej.,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Alismatales,551,Alismataceae,3720,Alisma,2865099,Alisma gramineum,2865152,,,,,,
