taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
8562312,Scytinium schraderi (Ach.) Otálora, P.M.Jørg. & Wedin,8562312,Scytinium schraderi (Ach.) Otálora,1,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Peltigerales,1055,Collemataceae,8377,Scytinium,8599966,8599966,Scytinium schraderi,8562312,NE,,,,,,,,,,
8787203,Hymenochaete cinnamomea (Pers.) Bres.,8787203,Hymenochaete cinnamomea (Pers.) Bres.,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Hymenochaetales,1304,Hymenochaetaceae,8468,Hymenochaete,2513798,Hymenochaete cinnamomea,8787203,8787203,NE,,,,,,,,,,,,
9465452,Exserohilum K.J.Leonard & Suggs,9465452,Exserohilum K.J.Leonard & Suggs,1,ACCEPTED,Fungi,5,Ascomycota,95,Dothideomycetes,183,Pleosporales,1047,Pleosporaceae,8315,Exserohilum,9465452,,,,,,,,,,,,,,,,
10779146,Pseudocyphellaria holarctica McCune, Lücking & Moncada,10779146,Pseudocyphellaria holarctica McCune,1,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Peltigerales,1055,Lobariaceae,8375,Pseudocyphellaria,2601421,2601421,Pseudocyphellaria holarctica,10779146,NE,,,,,,,,,,
10780932,Pleurotheciella tropica J.Yang & K.D.Hyde,10780932,Pleurotheciella tropica J.Yang & K.D.Hyde,1,ACCEPTED,Fungi,5,Ascomycota,95,Sordariomycetes,320,Pleurotheciales,9654366,Pleurotheciaceae,7488648,Pleurotheciella,7887520,Pleurotheciella tropica,10780932,10780932,NE,,,,,,,,,,,,
10881928,Scytinium dactylinum (Tuck.) Otálora, P.M.Jørg. & Wedin,10881928,Scytinium dactylinum (Tuck.) Otálora,14,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Peltigerales,1055,Collemataceae,8377,Scytinium,8599966,8599966,Scytinium dactylinum,10881928,NE,,,,,,,,,,
858,Mortierellales,858,Mortierellales,116,ACCEPTED,Fungi,5,Zygomycota,96,Mortierellomycetes,9651048,Mortierellales,858,,,,,,,,,,,,,,,,,,,,
1052,Helotiales,1052,Helotiales,133,ACCEPTED,Fungi,5,Ascomycota,95,Leotiomycetes,179,Helotiales,1052,,,,,,,,,,,,,,,,,,,,
3304,Phyllachoraceae,3304,Phyllachoraceae,2,ACCEPTED,Fungi,5,Ascomycota,95,Sordariomycetes,320,Phyllachorales,1026,Phyllachoraceae,3304,,,,,,,,,,,,,,,,,,
4140,Saccharomycetaceae,4140,Saccharomycetaceae,31,ACCEPTED,Fungi,5,Ascomycota,95,Saccharomycetes,182,Saccharomycetales,1281,Saccharomycetaceae,4140,,,,,,,,,,,,,,,,,,
2526675,Lentinus Fr.,2526675,Lentinus Fr.,3,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Lentinus,2526675,,,,,,,,,,,,,,,,
2526831,Mycena alcalina (Fr.) P.Kumm.,8213692,Phloeomana speirea (Fr.) Redhead,10,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Porotheleaceae,3281477,Phloeomana,8090213,Phloeomana speirea,8213692,8213692,NE,,,,,,,,,,,,
2527882,Inocybe appendiculata Kühner,2527882,Inocybe appendiculata Kühner,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Inocybaceae,4177,Inocybe,2527866,Inocybe appendiculata,2527882,2527882,NE,,,,,,,,,,,,
2528761,Cortinarius iliopodius (Bull.) Fr.,2528761,Cortinarius iliopodius (Bull.) Fr.,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Cortinariaceae,4172,Cortinarius,2524960,Cortinarius iliopodius,2528761,2528761,NE,,,,,,,,,,,,
2530577,Ossicaulis lignatilis (Pers.) Redhead & Ginns,2530577,Ossicaulis lignatilis (Pers.) Redhead & Ginns,6,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Lyophyllaceae,4178,Ossicaulis,2530576,Ossicaulis lignatilis,2530577,2530577,NE,,,,,,,,,,,,
2533879,Galerina atkinsoniana A.H.Sm.,2533879,Galerina atkinsoniana A.H.Sm.,3,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hymenogastraceae,3309302,Galerina,9570632,Galerina atkinsoniana,2533879,2533879,NE,,,,,,,,,,,,
2537095,Rhizomarasmius pyrrhocephalus (Berk.) R.H.Petersen,2537095,Rhizomarasmius pyrrhocephalus (Berk.) R.H.Petersen,10,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Physalacriaceae,4182,Rhizomarasmius,2537094,Rhizomarasmius pyrrhocephalus,2537095,2537095,NE,,,,,,,,,,,,
2555616,Dendrothele griseocana (Bres.) Bourdot & Galzin,2555616,Dendrothele griseocana (Bres.) Bourdot & Galzin,6,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Niaceae,8446,Dendrothele,8700058,Dendrothele griseocana,2555616,2555616,NE,,,,,,,,,,,,
2556871,Doassansia intermedia Setch.,2556870,Doassansiopsis intermedia (Setch.) Vánky,1,SYNONYM,Fungi,5,Basidiomycota,34,Ustilaginomycetes,148,Urocystidales,8035892,Doassansiopsidaceae,7579,Doassansiopsis,8518679,Doassansiopsis intermedia,2556870,2556870,NE,,,,,,,,,,,,
2561526,Hypocrea americana (Canham) Overton,7514682,Trichoderma americanum (Canham) Jaklitsch & Voglmayr,1,SYNONYM,Fungi,5,Ascomycota,95,Sordariomycetes,320,Hypocreales,1290,Hypocreaceae,8419,Trichoderma,7703803,Trichoderma americanum,7514682,7514682,NE,,,,,,,,,,,,
2575284,Diatrype bullata (Hoffm.) Fr.,2575284,Diatrype bullata (Hoffm.) Fr.,2,ACCEPTED,Fungi,5,Ascomycota,95,Sordariomycetes,320,Xylariales,1298,Diatrypaceae,8437,Diatrype,2565688,Diatrype bullata,2575284,2575284,NE,,,,,,,,,,,,
2576893,Daldinia concentrica (Bolton) Ces. & De Not.,2576893,Daldinia concentrica (Bolton) Ces. & De Not.,45,ACCEPTED,Fungi,5,Ascomycota,95,Sordariomycetes,320,Xylariales,1298,Hypoxylaceae,3302958,Daldinia,2576892,Daldinia concentrica,2576893,2576893,NE,,,,,,,,,,,,
2583315,Monilinia fructicola (G.Winter) Honey,2583315,Monilinia fructicola (G.Winter) Honey,10,ACCEPTED,Fungi,5,Ascomycota,95,Leotiomycetes,179,Helotiales,1052,Sclerotiniaceae,8385,Monilinia,2583303,Monilinia fructicola,2583315,2583315,NE,,,,,,,,,,,,
2595730,Chaenothecopsis pusiola (Ach.) Vain.,2595730,Chaenothecopsis pusiola (Ach.) Vain.,3,ACCEPTED,Fungi,5,Ascomycota,95,Eurotiomycetes,178,Mycocaliciales,1045,Mycocaliciaceae,4844,Chaenothecopsis,2595699,Chaenothecopsis pusiola,2595730,2595730,NE,,,,,,,,,,,,
2603273,Mycobilimbia epixanthoides (Nyl.) Vitik., Ahti, Kuusinen, Lommi & T.Ulvinen,Biatora epixanthoides (Nyl.) Diederich,6,SPECIES,SYNONYM,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Ramalinaceae,4812,Biatora,Biatora,2603505,Biatora epixanthoides,4911477,NE,,,,,,,,,
2606702,Rhizoplaca subdiscrepans (Nyl.) R.Sant.,10768632,Sedelnikovaea subdiscrepans (Nyl.) S.Y.Kondr., L.Lőkös & Farkas,SPECIES,SYNONYM,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Lecanoraceae,4828,Sedelnikovaea,10835625,Sedelnikovaea subdiscrepans,Sedelnikovaea subdiscrepans,10768632,NE,,,,,,,,,,,
3342690,Galerina norvegica A.H.Sm.,3342690,Galerina norvegica A.H.Sm.,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hymenogastraceae,3309302,Galerina,9570632,Galerina norvegica,3342690,3342690,NE,,,,,,,,,,,,
3349281,Cortinarius ochrophyllus Fr.,3349281,Cortinarius ochrophyllus Fr.,3,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Cortinariaceae,4172,Cortinarius,2524960,Cortinarius ochrophyllus,3349281,3349281,NE,,,,,,,,,,,,
3459490,Diatrype microspora Ellis,7257580,Anthostoma ellisii Sacc.,1,SYNONYM,Fungi,5,Ascomycota,95,Sordariomycetes,320,Xylariales,1298,Diatrypaceae,8437,Anthostoma,8009398,Anthostoma ellisii,7257580,7257580,NE,,,,,,,,,,,,
5240994,Crepidotus variabilis (Pers.) P.Kumm.,5240994,Crepidotus variabilis (Pers.) P.Kumm.,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Inocybaceae,4177,Crepidotus,2526680,Crepidotus variabilis,5240994,5240994,NE,,,,,,,,,,,,
5259820,Aspergillus flavus Link,5259820,Aspergillus flavus Link,3,ACCEPTED,Fungi,5,Ascomycota,95,Eurotiomycetes,178,Eurotiales,1040,Aspergillaceae,3563703,Aspergillus,8884233,Aspergillus flavus,5259820,5259820,NE,,,,,,,,,,,,
7073754,Bolbitius titubans var. titubans,7073754,Bolbitius titubans var. titubans,3,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Bolbitiaceae,8440,Bolbitius,2529626,Bolbitius titubans,9127230,9127230,,,,,,,,,,,,,
7238854,Naematelia Fr.,7238854,Naematelia Fr.,1,ACCEPTED,Fungi,5,Basidiomycota,34,Tremellomycetes,149,Tremellales,1123,Naemateliaceae,9697208,Naematelia,7238854,,,,,,,,,,,,,,,,
7364113,Cladonia macroceras (Delise) Hav.,7364113,Cladonia macroceras (Delise) Hav.,1,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Cladoniaceae,8328,Cladonia,2607519,Cladonia macroceras,7364113,7364113,NE,,,,,,,,,,,,
7467085,Corticium calceum (Pers.) Fr.,2522075,Exidiopsis calcea (Pers.) K.Wells,1,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Auriculariales,1062,Auriculariaceae,8788,Exidiopsis,8346772,Exidiopsis calcea,2522075,2522075,NE,,,,,,,,,,,,
7955169,Hydnum repandum var. album (Quél.) Rea,2554716,Hydnum repandum L.,3,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Cantharellales,1300,Cantharellaceae,8457,Hydnum,2513763,Hydnum repandum,2554716,2554716,,,,,,,,,,,,,
8004803,Bourdotia eyrei (Wakef.) Bourdot & Galzin,2553838,Basidiodendron eyrei (Wakef.) Luck-Allen,1,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Auriculariales,1062,,,Basidiodendron,7668534,Basidiodendron eyrei,2553838,2553838,NE,,,,,,,,,,,,
8364268,Clitocybe compressipes (Peck) Sacc.,6014578,Pseudoomphalina compressipes (Peck) Singer,2,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Tricholomataceae,8787,Pseudoomphalina,2531851,Pseudoomphalina compressipes,6014578,6014578,NE,,,,,,,,,,,,
8673125,Coriolus versicolor (L.) Quél.,2548311,Trametes versicolor (L.) Lloyd,2,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Trametes,2519084,Trametes versicolor,2548311,2548311,NE,,,,,,,,,,,,
9265460,Cladonia cariosa Flörke,1828,2607655,Cladonia cariosa (Ach.) Spreng.,SPECIES,SYNONYM,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Cladoniaceae,8328,Cladonia,2607519,Cladonia cariosa,Cladonia cariosa,2607655,NE,,,,,,,,,,,
9675199,Didymella glomerata (Corda) Qian Chen & L.Cai,9675199,Didymella glomerata (Corda) Qian Chen & L.Cai,17,ACCEPTED,Fungi,5,Ascomycota,95,Dothideomycetes,183,Pleosporales,1047,Didymellaceae,3281822,Didymella,9388829,Didymella glomerata,9675199,9675199,NE,,,,,,,,,,,,
1059,Microascales,1059,Microascales,114,ACCEPTED,Fungi,5,Ascomycota,95,Sordariomycetes,320,Microascales,1059,,,,,,,,,,,,,,,,,,,,
1499,Agaricales,1499,Agaricales,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,,,,,,,,NE,,,,,,,,,,,,
2529322,Cortinarius rheubarbarinus Rob.Henry,2529322,Cortinarius rheubarbarinus Rob.Henry,3,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Cortinariaceae,4172,Cortinarius,2524960,Cortinarius rheubarbarinus,2529322,2529322,NE,,,,,,,,,,,,
2532287,Clitocybe glaucocana (Bres.) H.E.Bigelow & A.H.Sm.,5242033,Lepista glaucocana (Bres.) Singer,1,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Tricholomataceae,8787,Lepista,2532282,Lepista glaucocana,5242033,5242033,NE,,,,,,,,,,,,
2534943,Psathyrella murcida (Fr.) Kits van Wav.,2534943,Psathyrella murcida (Fr.) Kits van Wav.,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Psathyrellaceae,4184,Psathyrella,2526774,Psathyrella murcida,2534943,2534943,NE,,,,,,,,,,,,
2535985,Macrolepiota rhacodes (Vittad.) Singer,5955395,Chlorophyllum rhacodes (Vittad.) Vellinga,3,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Chlorophyllum,3268912,Chlorophyllum rhacodes,5955395,5955395,NE,,,,,,,,,,,,
2551182,Russula vinosa Lindblad,2551182,Russula vinosa Lindblad,5,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Russula,2551169,Russula vinosa,2551182,2551182,LC,,,,,,,,,,,,
2551371,Russula graveolens Romell,2551371,Russula graveolens Romell,2,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Russula,2551169,Russula graveolens,2551371,2551371,NE,,,,,,,,,,,,
2552491,Lindtneria trachyspora (Bourdot & Galzin) Pilát,2552491,Lindtneria trachyspora (Bourdot & Galzin) Pilát,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Stephanosporaceae,3280,Lindtneria,2552420,Lindtneria trachyspora,2552491,2552491,NE,,,,,,,,,,,,
2552829,Aleurodiscus piceinus E.M.Lyon & P.A.Lemke,2552829,Aleurodiscus piceinus E.M.Lyon & P.A.Lemke,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Stereaceae,3279,Aleurodiscus,2523258,Aleurodiscus piceinus,2552829,2552829,NE,,,,,,,,,,,,
2574288,Graphostroma Piroz.,1974,2574288,Graphostroma Piroz.,1,GENUS,ACCEPTED,Fungi,5,Ascomycota,95,Sordariomycetes,320,Xylariales,1298,Graphostromataceae,8438,Graphostroma,2574288,2574288,,,,,,,,,,,,,
2593060,Taphrina pruni (Fuckel) Tul.,2593060,Taphrina pruni (Fuckel) Tul.,3,ACCEPTED,Fungi,5,Ascomycota,95,Taphrinomycetes,184,Taphrinales,1299,Taphrinaceae,4169,Taphrina,2518036,Taphrina pruni,2593060,2593060,NE,,,,,,,,,,,,
2593075,Taphrina alni-incanae (J.G.Kühn) Magnus,2593073,Taphrina alni (Berk. & Broome) Gjaerum,2,SYNONYM,Fungi,5,Ascomycota,95,Taphrinomycetes,184,Taphrinales,1299,Taphrinaceae,4169,Taphrina,2518036,Taphrina alni,2593073,2593073,NE,,,,,,,,,,,,
2593316,Boubovia luteola Svrček,2593316,Boubovia luteola Svrček,1,ACCEPTED,Fungi,5,Ascomycota,95,Pezizomycetes,316,Pezizales,1057,Pyronemataceae,4131,Boubovia,2593308,Boubovia luteola,2593316,2593316,NE,,,,,,,,,,,,
2594802,Helvella silvicola (Nannf.) Harmaja,2594803,Wynnella silvicola Nannf.,2,SYNONYM,Fungi,5,Ascomycota,95,Pezizomycetes,316,Pezizales,1057,Helvellaceae,7006,Wynnella,2594841,Wynnella silvicola,2594803,2594803,NE,,,,,,,,,,,,
2599950,Pertusaria dactylina (Ach.) Nyl.,10739933,Lepra dactylina (Ach.) Hafellner,71,SYNONYM,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Pertusariales,1051,Pertusariaceae,4113,Lepra,6773940,Lepra dactylina,10739933,10739933,NE,,,,,,,,,,,,
2605822,Cetraria juniperina (L.) Ach.,2605820,Vulpicida juniperinus (L.) J.-E.Mattsson & M.J.Lai,2,SYNONYM,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Parmeliaceae,8305,Vulpicida,2605819,Vulpicida juniperinus,2605820,2605820,NE,,,,,,,,,,,,
3380602,Uromyces fabae (Pers.) de Bary,3381094,Uromyces viciae-fabae (Pers.) J.Schröt.,13,SYNONYM,Fungi,5,Basidiomycota,34,Pucciniomycetes,270,Pucciniales,1126,Pucciniaceae,3251,Uromyces,2513550,Uromyces viciae-fabae,3381094,3381094,NE,,,,,,,,,,,,
3398314,Lecanora caesiorubella subsp. caesiorubella,3398314,Lecanora caesiorubella subsp. caesiorubella,17,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Lecanoraceae,4828,Lecanora,2569863,Lecanora caesiorubella,2607076,2607076,,,,,,,,,,,,,
3482525,Erysiphe adunca (Wallr.) Fr.,3482525,Erysiphe adunca (Wallr.) Fr.,1,ACCEPTED,Fungi,5,Ascomycota,95,Leotiomycetes,179,Erysiphales,1277,Erysiphaceae,8379,Erysiphe,2578311,Erysiphe adunca,3482525,3482525,NE,,,,,,,,,,,,
5243640,Corticium evolvens (Fr.) Fr.,8022674,Cylindrobasidium evolvens (Fr.) Jülich,1,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Physalacriaceae,4182,Cylindrobasidium,7893807,Cylindrobasidium evolvens,8022674,8022674,NE,,,,,,,,,,,,
5258860,Humaria hemisphaerica (F.H.Wigg.) Fuckel,5258860,Humaria hemisphaerica (F.H.Wigg.) Fuckel,47,ACCEPTED,Fungi,5,Ascomycota,95,Pezizomycetes,316,Pezizales,1057,Pyronemataceae,4131,Humaria,5255238,Humaria hemisphaerica,5258860,5258860,NE,,,,,,,,,,,,
5450823,Tricholoma olivaceobrunneum Ovrebo,5450823,Tricholoma olivaceobrunneum Ovrebo,4,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Tricholomataceae,8787,Tricholoma,2527766,Tricholoma olivaceobrunneum,5450823,5450823,NE,,,,,,,,,,,,
5451733,Amanita wellsii (Murrill) Murrill,5451733,Amanita wellsii (Murrill) Murrill,29,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,Amanita wellsii,5451733,5451733,NE,,,,,,,,,,,,
5452099,Amanita muscaria var. alba Peck,8168319,Amanita muscaria (L.) Lam.,5,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Amanitaceae,4171,Amanita,6005964,Amanita muscaria,8168319,8168319,,,,,,,,,,,,,
5455805,Agaricus diminutivus Peck,5455805,Agaricus diminutivus Peck,8,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Agaricus,2518646,Agaricus diminutivus,5455805,5455805,NE,,,,,,,,,,,,
5494553,Phacidium crustaceum (M.A.Curtis) Ellis,3481458,Coccomyces strobi J.Reid & Cain,1,SYNONYM,Fungi,5,Ascomycota,95,Leotiomycetes,179,Rhytismatales,1278,Rhytismataceae,8281,Coccomyces,2577806,Coccomyces strobi,3481458,3481458,NE,,,,,,,,,,,,
5952615,Valsa quaternata (Pers.) Fr.,2575237,Eutypella quaternata (Pers.) Rappaz,2,SYNONYM,Fungi,5,Ascomycota,95,Sordariomycetes,320,Xylariales,1298,Diatrypaceae,8437,Eutypella,2565977,Eutypella quaternata,2575237,2575237,NE,,,,,,,,,,,,
6017451,Scutula epiblastematica (Wallr.) Rehm,6017451,Scutula epiblastematica (Wallr.) Rehm,1,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Pilocarpaceae,9716,Scutula,9536410,Scutula epiblastematica,6017451,6017451,NE,,,,,,,,,,,,
6332689,Cortinarius callochrous var. caroli (Velen.) Nezdojm.,3348695,Cortinarius callochrous (Pers.) Gray,2,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Cortinariaceae,4172,Cortinarius,2524960,Cortinarius callochrous,3348695,3348695,,,,,,,,,,,,,
6587005,Coniella Höhn.,6587005,Coniella Höhn.,21,ACCEPTED,Fungi,5,Ascomycota,95,Sordariomycetes,320,Diaporthales,1289,Schizoparmaceae,8415,Coniella,6587005,,,,,,,,,,,,,,,,
7961664,Cyptotrama chrysopepla (Berk. & M.A.Curtis) Singer,7961664,Cyptotrama chrysopepla (Berk. & M.A.Curtis) Singer,29,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Physalacriaceae,4182,Cyptotrama,2536985,Cyptotrama chrysopepla,7961664,7961664,NE,,,,,,,,,,,,
8100517,Dentiscutata savannicola (R.A.Herrera & Ferrer) C.Walker & A.Schüssler,8100517,Dentiscutata savannicola (R.A.Herrera & Ferrer) C.Walker & A.Schüssler,1,ACCEPTED,Fungi,5,Glomeromycota,18,Glomeromycetes,156,Diversisporales,533,Gigasporaceae,7622,Dentiscutata,8185531,Dentiscutata savannicola,8100517,8100517,NE,,,,,,,,,,,,
8730594,Geoglossum glutinosum Pers.,7463311,Glutinoglossum glutinosum (Pers.) Hustad, A.N.Mill.,2,SPECIES,SYNONYM,Fungi,5,Ascomycota,95,Geoglossomycetes,7371755,Geoglossales,8190781,Geoglossaceae,8380,Glutinoglossum,8288849,8288849,Glutinoglossum glutinosum,7463311,NE,,,,,,,,,,
9198158,Baeomyces fungoides (Sw.) Ach.,3412308,Dibaeis arcuata (Stirt.) Kalb & Gierl,7,SYNONYM,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Pertusariales,1051,Icmadophilaceae,8372,Dibaeis,2600356,Dibaeis arcuata,3412308,3412308,NE,,,,,,,,,,,,
10349796,Clavaria vermicularis Sw. ex Fr.,5244501,Clavaria fragilis Holmsk.,1,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Clavariaceae,8442,Clavaria,9091779,Clavaria fragilis,5244501,5244501,NE,,,,,,,,,,,,
10700730,Hydnoporia tabacina (Sowerby) Spirin, Miettinen & K.H.Larss.,10700730,Hydnoporia tabacina (Sowerby) Spirin,11,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Hymenochaetales,1304,Hymenochaetaceae,8468,Hydnoporia,2519233,2519233,Hydnoporia tabacina,10700730,NE,,,,,,,,,,
10726407,Inosperma calamistratum (Fr.) Matheny & Esteve-Rav.,10726407,Inosperma calamistratum (Fr.) Matheny & Esteve-Rav.,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Inocybaceae,4177,Inosperma,10683664,Inosperma calamistratum,10726407,10726407,NE,,,,,,,,,,,,
2514458,Puccinia bardanae (Wallr.) Corda,9301097,Puccinia calcitrapae DC.,6,SYNONYM,Fungi,5,Basidiomycota,34,Pucciniomycetes,270,Pucciniales,1126,Pucciniaceae,3251,Puccinia,9533895,Puccinia calcitrapae,9301097,9301097,NE,,,,,,,,,,,,
2528214,Tubaria (W.G.Sm.) Gillet,2528214,Tubaria (W.G.Sm.) Gillet,2,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Tubariaceae,7821354,Tubaria,2528214,,,,,,,,,,,,,,,,
2529348,Cortinarius croceifolius Peck,2528800,Cortinarius malicorius Fr.,1,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Cortinariaceae,4172,Cortinarius,2524960,Cortinarius malicorius,2528800,2528800,NE,,,,,,,,,,,,
2532008,Gamundia striatula (Kühner) Raithelh.,2532008,Gamundia striatula (Kühner) Raithelh.,2,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Tricholomataceae,8787,Gamundia,2531991,Gamundia striatula,2532008,2532008,NE,,,,,,,,,,,,
2532986,Cheimonophyllum candidissimum (Berk. & M.A.Curtis) Singer,2532986,Cheimonophyllum candidissimum (Berk. & M.A.Curtis) Singer,11,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Cyphellaceae,4173,Cheimonophyllum,2532984,Cheimonophyllum candidissimum,2532986,2532986,NE,,,,,,,,,,,,
2533669,Gymnopilus sapineus (Fr.) Murrill,2533669,Gymnopilus sapineus (Fr.) Murrill,17,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hymenogastraceae,3309302,Gymnopilus,2527854,Gymnopilus sapineus,2533669,2533669,NE,,,,,,,,,,,,
2533726,Gymnopilus picreus (Pers.) P.Karst.,2533726,Gymnopilus picreus (Pers.) P.Karst.,6,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hymenogastraceae,3309302,Gymnopilus,2527854,Gymnopilus picreus,2533726,2533726,NE,,,,,,,,,,,,
2533969,Pholiota vernalis (Sacc.) A.H.Sm. & Hesler,2533969,Pholiota vernalis (Sacc.) A.H.Sm. & Hesler,2,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Strophariaceae,4186,Pholiota,2528397,Pholiota vernalis,2533969,2533969,NE,,,,,,,,,,,,
2547299,Poronidulus conchifer (Schwein.) Murrill,2547299,Poronidulus conchifer (Schwein.) Murrill,6,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Poronidulus,2547298,Poronidulus conchifer,2547299,2547299,NE,,,,,,,,,,,,
2565718,Syspastospora parasitica (Tul.) P.F.Cannon & D.Hawksw.,2565718,Syspastospora parasitica (Tul.) P.F.Cannon & D.Hawksw.,1,ACCEPTED,Fungi,5,Ascomycota,95,Sordariomycetes,320,Hypocreales,1290,Hypocreaceae,8419,Syspastospora,8656605,Syspastospora parasitica,2565718,2565718,NE,,,,,,,,,,,,
2566911,Mamiania fimbriata (Pers.) Ces. & De Not.,8964751,Gnomonia fimbriata (Pers.) Fuckel,1,SYNONYM,Fungi,5,Ascomycota,95,Sordariomycetes,320,Diaporthales,1289,Gnomoniaceae,4147,Gnomonia,2566079,Gnomonia fimbriata,8964751,8964751,NE,,,,,,,,,,,,
