"id","source_name","source_id","source_record_id","scientific_name","authorship","rank","valid","valid_srid","classification_srids","created_at","modified_at","modified_by"
188545,"Catalogue of Life","1","622JV","Celastraceae",NULL,"family",True,"622JV","{5T6MX,P,TP,MG,W8,622JV}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
181643,"ITIS","3","161603","Serrivomeridae",NULL,"family",True,"161603","{202423,914154,914156,158852,331030,914179,161061,161105,161106,161123,553143,161603}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
149459,"VASCAN","147","94","Betulaceae",NULL,"family",True,"94","{73,8,11,29,94}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
166268,"VASCAN","147","197","Polygonaceae",NULL,"family",True,"197","{73,8,15,14,197}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
166229,"VASCAN","147","199","Pontederiaceae",NULL,"family",True,"199","{73,8,2,19,199}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
26,"VASCAN","147","207","Rosaceae",NULL,"family",True,"207","{73,8,11,61,207}","2021-11-19 15:12:56.919199-05","2021-11-19 15:12:56.919199-05","vbeaure"
275773,"GBIF Backbone Taxonomy","11","9379","Leporidae",NULL,"family",True,"9379","{1,44,359,785,9379}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
182859,"GBIF Backbone Taxonomy","11","9152","Balanidae",NULL,"family",True,"9152","{1,54,203,1426,9152}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
171465,"GBIF Backbone Taxonomy","11","7865","Baetidae",NULL,"family",True,"7865","{1,54,216,1225,7865}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
166646,"ITIS","3","38884","Butomaceae",NULL,"family",True,"38884","{202422,954898,846494,954900,846496,846504,18063,846542,38883,38884}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
259669,"GBIF Backbone Taxonomy","11","2211","Carcharhinidae",NULL,"family",True,"2211","{1,44,121,887,2211}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
200748,"Catalogue of Life","1","7NHPR","Gonatidae",NULL,"family",True,"7NHPR","{5T6MX,N,M2L,7NF3H,7NF54,7NVXX,7NG8J,7NW66,7NHPR}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
184399,"GBIF Backbone Taxonomy","11","6843","Thyasiridae",NULL,"family",True,"6843","{1,52,137,9306876,6843}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
167605,"GBIF Backbone Taxonomy","11","9701","Canidae",NULL,"family",True,"9701","{1,44,359,732,9701}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
196228,"ITIS","3","621246","Mecynoceridae",NULL,"family",True,"621246","{202423,914154,914155,914158,82696,83677,621145,85257,610005,610007,85258,621246}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
284652,"ITIS","3","154365","Megachilidae",NULL,"family",True,"154365","{202423,914154,914155,914158,82696,563886,99208,100500,563890,914213,152741,152864,709253,154344,154365}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
186622,"GBIF Backbone Taxonomy","11","8335","Argissidae",NULL,"family",True,"8335","{1,54,229,1231,8335}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
165837,"VASCAN","147","83","Apiaceae",NULL,"family",True,"83","{73,8,4,3,83}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
292556,"ITIS","3","165876","Poeciliidae",NULL,"family",True,"165876","{202423,914154,914156,158852,331030,914179,161061,161105,166082,553130,165614,165876}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
281452,"Catalogue of Life","1","84KS2","Siderastreidae",NULL,"family",True,"84KS2","{5T6MX,N,CN2,7S,7NF5D,42G,84KS2}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
231455,"GBIF Backbone Taxonomy","11","4652","Hylocomiaceae",NULL,"family",True,"4652","{6,35,327,617,4652}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
205245,"Catalogue of Life","1","7NHLM","Fissurellidae",NULL,"family",True,"7NHLM","{5T6MX,N,M2L,7NF3Y,7NVXQ,7NG7P,7NFNL,7NHLM}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
22308,"ITIS","3","32927","Oleaceae",NULL,"family",True,"32927","{202422,954898,846494,954900,846496,846504,18063,846535,31632,32927}","2021-11-22 16:46:51.554553-05","2021-11-22 16:46:51.554553-05","vbeaure"
270559,"GBIF Backbone Taxonomy","11","2417","Polygalaceae",NULL,"family",True,"2417","{6,7707728,220,1370,2417}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
183879,"Catalogue of Life","1","84K7S","Flabelligeridae",NULL,"family",True,"84K7S","{5T6MX,N,NN,GS,84JPG,84JPH,475,857XF,84K7S}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
163305,"GBIF Backbone Taxonomy","11","9289","Ciconiidae",NULL,"family",True,"9289","{1,44,212,839,9289}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
181873,"Catalogue of Life","1","7NJZW","Nephropidae",NULL,"family",True,"7NJZW","{5T6MX,N,RT,MC,33N,7NFJ8,7NFK5,7NFPX,7NJZW}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
280923,"GBIF Backbone Taxonomy","11","4204","Cetoniidae",NULL,"family",True,"4204","{1,54,216,1470,4204}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
191720,"ITIS","3","81679","Lasaeidae",NULL,"family",True,"81679","{202423,914154,914155,914159,69458,79118,80383,80384,566870,81679}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
166158,"VASCAN","147","92","Balsaminaceae",NULL,"family",True,"92","{73,8,4,27,92}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
154946,"ITIS","3","178697","Paridae",NULL,"family",True,"178697","{202423,914154,914156,158852,331030,914179,914181,174371,178265,178697}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
279011,"Catalogue of Life","1","62542","Helodermatidae",NULL,"family",True,"62542","{5T6MX,N,CH2,RP,45C,8H5NL,62542}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
190996,"ITIS","3","90926","Pseudocumatidae",NULL,"family",True,"90926","{202423,914154,914155,914158,82696,83677,89787,89801,573755,90745,90926}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
210402,"GBIF Backbone Taxonomy","11","5473","Lycaenidae",NULL,"family",True,"5473","{1,54,216,797,5473}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
189943,"GBIF Backbone Taxonomy","11","3580","Glyceridae",NULL,"family",True,"3580","{1,42,256,1079,3580}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
209225,"ITIS","3","73236","Muricidae",NULL,"family",True,"73236","{202423,914154,914155,914159,69458,69459,78780,73228,73236}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
268579,"ITIS","3","18368","Nymphaeaceae",NULL,"family",True,"18368","{202422,954898,846494,954900,846496,846504,18063,846545,18367,18368}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
210734,"Catalogue of Life","1","6254D","Hesperiidae",NULL,"family",True,"6254D","{5T6MX,N,RT,H6,LP,584,6254D}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
276952,"ITIS","3","19513","Casuarinaceae",NULL,"family",True,"19513","{202422,954898,846494,954900,846496,846504,18063,846548,19273,19513}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
154340,"ITIS","3","553443","Cardinalidae",NULL,"family",True,"553443","{202423,914154,914156,158852,331030,914179,914181,174371,178265,553443}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
278671,"GBIF Backbone Taxonomy","11","2394","Zygophyllaceae",NULL,"family",True,"2394","{6,7707728,220,7219293,2394}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
235479,"GBIF Backbone Taxonomy","11","2402","Saxifragaceae",NULL,"family",True,"2402","{6,7707728,220,7219248,2402}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
166151,"ITIS","3","29180","Balsaminaceae",NULL,"family",True,"29180","{202422,954898,846494,954900,846496,846504,18063,846535,23443,29180}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
231392,"GBIF Backbone Taxonomy","11","5353","Juncaceae",NULL,"family",True,"5353","{6,7707728,196,1369,5353}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
207574,"Catalogue of Life","1","63Y","Aeshnidae",NULL,"family",True,"63Y","{5T6MX,N,RT,H6,3P7,63Y}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
163849,"ITIS","3","174761","Fregatidae",NULL,"family",True,"174761","{202423,914154,914156,158852,331030,914179,914181,174371,823960,174761}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
167146,"GBIF Backbone Taxonomy","11","3721","Hydrocharitaceae",NULL,"family",True,"3721","{6,7707728,196,551,3721}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
254771,"Catalogue of Life","1","624PM","Myliaceae",NULL,"family",True,"624PM","{5T6MX,P,52,D4,623BQ,624PM}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
149926,"GBIF Backbone Taxonomy","11","2382","Ulmaceae",NULL,"family",True,"2382","{6,7707728,220,691,2382}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
240174,"ITIS","3","14406","Antheliaceae",NULL,"family",True,"14406","{202422,954898,846494,954900,846119,846124,14198,14210,846194,14406}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
234475,"ITIS","3","27853","Santalaceae",NULL,"family",True,"27853","{202422,954898,846494,954900,846496,846504,18063,846549,27840,27853}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
189915,"GBIF Backbone Taxonomy","11","8689","Anthuridae",NULL,"family",True,"8689","{1,54,229,643,8689}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
154348,"GBIF Backbone Taxonomy","11","9285","Cardinalidae",NULL,"family",True,"9285","{1,44,212,729,9285}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
263080,"GBIF Backbone Taxonomy","11","6673","Berberidaceae",NULL,"family",True,"6673","{6,7707728,220,399,6673}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
235771,"ITIS","3","34432","Lentibulariaceae",NULL,"family",True,"34432","{202422,954898,846494,954900,846496,846504,18063,846535,31632,34432}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
167030,"ITIS","3","30895","Menyanthaceae",NULL,"family",True,"30895","{202422,954898,846494,954900,846496,846504,18063,846535,35419,30895}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
180635,"GBIF Backbone Taxonomy","11","5889","Cetorhinidae",NULL,"family",True,"5889","{1,44,121,885,5889}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
175154,"ITIS","3","103202","Chloroperlidae",NULL,"family",True,"103202","{202423,914154,914155,914158,82696,563886,99208,100500,563890,914215,102467,102913,103202}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
178406,"Catalogue of Life","1","624SP","Hemitripteridae",NULL,"family",True,"624SP","{5T6MX,N,CH2,CT,42M,624SP}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
207665,"ITIS","3","102020","Corduliidae",NULL,"family",True,"102020","{202423,914154,914155,914158,82696,563886,99208,100500,624280,101593,101594,102020}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
282573,"ITIS","3","209051","Lacertidae",NULL,"family",True,"209051","{202423,914154,914156,158852,331030,914179,914181,173747,173861,564530,209051}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
274507,"ITIS","3","936921","Erebidae",NULL,"family",True,"936921","{202423,914154,914155,914158,82696,563886,99208,100500,563890,914213,117232,117294,936921}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
198598,"ITIS","3","51610","Periphyllidae",NULL,"family",True,"51610","{202423,914153,48738,718920,51483,51552,51610}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
169645,"ITIS","3","176174","Gruidae",NULL,"family",True,"176174","{202423,914154,914156,158852,331030,914179,914181,174371,176147,176174}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
167169,"ITIS","3","173769","Emydidae",NULL,"family",True,"173769","{202423,914154,914156,158852,331030,914179,914181,173747,948936,948943,948948,173769}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
187863,"Catalogue of Life","1","6257Q","Hyperoodontidae",NULL,"family",True,"6257Q","{5T6MX,N,CH2,6224G,6226C,LG,WP,62397,6257Q}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
209594,"GBIF Backbone Taxonomy","11","2512","Diapensiaceae",NULL,"family",True,"2512","{6,7707728,220,1353,2512}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
174555,"ITIS","3","70746","Amnicolidae",NULL,"family",True,"70746","{202423,914154,914155,914159,69458,69459,566851,70746}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
150718,"Catalogue of Life","1","FWM","Salmonidae",NULL,"family",True,"FWM","{5T6MX,N,CH2,CT,3ZR,FWM}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
235850,"Catalogue of Life","1","624N8","Mniaceae",NULL,"family",True,"624N8","{5T6MX,P,BRY,8K,6228Q,624N8}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
177868,"Catalogue of Life","1","9CB","Dipodidae",NULL,"family",True,"9CB","{5T6MX,N,CH2,6224G,6226C,LG,3Z5,622X6,537,9CB}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
260812,"Catalogue of Life","1","946","Dennstaedtiaceae",NULL,"family",True,"946","{5T6MX,P,TP,GV,3VL,946}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
151009,"Catalogue of Life","1","62479","Gasterosteidae",NULL,"family",True,"62479","{5T6MX,N,CH2,CT,394,62479}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
239184,"GBIF Backbone Taxonomy","11","8801","Campanulaceae",NULL,"family",True,"8801","{6,7707728,220,414,8801}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
175453,"GBIF Backbone Taxonomy","11","7223","Perlidae",NULL,"family",True,"7223","{1,54,216,787,7223}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
154919,"ITIS","3","176802","Laridae",NULL,"family",True,"176802","{202423,914154,914156,158852,331030,914179,914181,174371,176445,176802}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
194476,"GBIF Backbone Taxonomy","11","8168","Campanulariidae",NULL,"family",True,"8168","{1,43,205,712,8168}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
167205,"VASCAN","147","202","Primulaceae",NULL,"family",True,"202","{73,8,4,27,202}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
233078,"Catalogue of Life","1","624VS","Hypnaceae",NULL,"family",True,"624VS","{5T6MX,P,BRY,8K,3DD,624VS}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
233005,"ITIS","3","500075","Ptilidiaceae",NULL,"family",True,"500075","{202422,954898,846494,954900,846119,846124,846161,500075}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
233536,"Catalogue of Life","1","GP2","Stereocaulaceae",NULL,"family",True,"GP2","{5T6MX,F,SM,DM,3FC,GP2}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
298289,"Catalogue of Life","1","7BD","Bosminidae",NULL,"family",True,"7BD","{5T6MX,N,RT,8H,359,7BD}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
257803,"Catalogue of Life","1","6269L","Phocoenidae",NULL,"family",True,"6269L","{5T6MX,N,CH2,6224G,6226C,LG,WP,62397,6269L}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
184776,"Catalogue of Life","1","7NGY6","Corophiidae",NULL,"family",True,"7NGY6","{5T6MX,N,RT,MC,MP,7ZJJV,7ZJK2,7ZJKG,7NGLB,7NGY6}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
22063,"ITIS","3","22443","Salicaceae",NULL,"family",True,"22443","{202422,954898,846494,954900,846496,846504,18063,846548,822428,22443}","2021-11-22 16:46:51.554553-05","2021-11-22 16:46:51.554553-05","vbeaure"
186991,"GBIF Backbone Taxonomy","11","3267370","Microphthalmidae",NULL,"family",True,"3267370","{1,42,256,1079,3267370}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
237183,"ITIS","3","500045","Aulacomniaceae",NULL,"family",True,"500045","{202422,954898,846494,954900,14189,15754,15797,1134295,500045}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
178522,"GBIF Backbone Taxonomy","11","5070","Stromateidae",NULL,"family",True,"5070","{1,44,204,587,5070}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
179080,"ITIS","3","649694","Etmopteridae",NULL,"family",True,"649694","{202423,914154,914156,158852,331030,914179,914180,159785,159786,563987,160602,649694}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
173479,"Catalogue of Life","1","DPW","Oreogetonidae",NULL,"family",True,"DPW","{5T6MX,N,RT,H6,D2P,DPW}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
294779,"ITIS","3","174034","Gekkonidae",NULL,"family",True,"174034","{202423,914154,914156,158852,331030,914179,914181,173747,173861,564528,174034}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
196728,"ITIS","3","593500","Scolecitrichidae",NULL,"family",True,"593500","{202423,914154,914155,914158,82696,83677,621145,85257,610005,610007,85258,593500}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
233037,"Catalogue of Life","1","GGW","Sphaerophoraceae",NULL,"family",True,"GGW","{5T6MX,F,SM,DM,3FC,GGW}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
201007,"GBIF Backbone Taxonomy","11","5590","Antedonidae",NULL,"family",True,"5590","{1,50,215,812,5590}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
233089,"ITIS","3","16299","Hypnaceae",NULL,"family",True,"16299","{202422,954898,846494,954900,14189,15754,15797,16121,16299}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
208464,"GBIF Backbone Taxonomy","11","5621","Molpadiidae",NULL,"family",True,"5621","{1,50,222,7614040,5621}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
177064,"GBIF Backbone Taxonomy","11","9009","Polychelidae",NULL,"family",True,"9009","{1,54,229,637,9009}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
240360,"Catalogue of Life","1","7VR","Cephaloziellaceae",NULL,"family",True,"7VR","{5T6MX,P,52,D4,623BQ,7VR}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
238063,"GBIF Backbone Taxonomy","11","4828","Lecanoraceae",NULL,"family",True,"4828","{5,95,180,1048,4828}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
234702,"GBIF Backbone Taxonomy","11","7679","Juncaginaceae",NULL,"family",True,"7679","{6,7707728,196,551,7679}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
185151,"GBIF Backbone Taxonomy","11","8010","Phoxocephalidae",NULL,"family",True,"8010","{1,54,229,1231,8010}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
189035,"GBIF Backbone Taxonomy","11","4430","Dexaminidae",NULL,"family",True,"4430","{1,54,229,1231,4430}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
278948,"GBIF Backbone Taxonomy","11","5636","Oxyopidae",NULL,"family",True,"5636","{1,54,367,1496,5636}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
197900,"Catalogue of Life","1","84K49","Cyaneidae",NULL,"family",True,"84K49","{5T6MX,N,CN2,HW,84JP6,84JR8,84K49}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
198581,"GBIF Backbone Taxonomy","11","10743605","Heliconoididae",NULL,"family",True,"10743605","{1,52,225,9697017,10743605}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
180076,"GBIF Backbone Taxonomy","11","8535","Labridae",NULL,"family",True,"8535","{1,44,204,587,8535}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
166186,"ITIS","3","35420","Asteraceae",NULL,"family",True,"35420","{202422,954898,846494,954900,846496,846504,18063,846535,35419,35420}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
167138,"ITIS","3","38935","Hydrocharitaceae",NULL,"family",True,"38935","{202422,954898,846494,954900,846496,846504,18063,846542,38883,38935}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
292094,"ITIS","3","134153","Bombyliidae",NULL,"family",True,"134153","{202423,914154,914155,914158,82696,563886,99208,100500,563890,914213,118831,130052,131750,134153}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
188835,"GBIF Backbone Taxonomy","11","2331886","Styelidae",NULL,"family",True,"2331886","{1,44,356,9469348,2331886}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
155035,"GBIF Backbone Taxonomy","11","5283","Sittidae",NULL,"family",True,"5283","{1,44,212,729,5283}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
292200,"GBIF Backbone Taxonomy","11","5808","Eurystomellidae",NULL,"family",True,"5808","{1,53,252,467,5808}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
232758,"VASCAN","147","220","Selaginellaceae",NULL,"family",True,"220","{73,35,69,220}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
232995,"Catalogue of Life","1","FDT","Ptilidiaceae",NULL,"family",True,"FDT","{5T6MX,P,52,D4,622V9,FDT}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
182401,"GBIF Backbone Taxonomy","11","9554","Caudinidae",NULL,"family",True,"9554","{1,50,222,7614040,9554}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
172197,"Catalogue of Life","1","BXY","Leptophlebiidae",NULL,"family",True,"BXY","{5T6MX,N,RT,H6,372,622MN,BXY}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
156509,"GBIF Backbone Taxonomy","11","5279","Regulidae",NULL,"family",True,"5279","{1,44,212,729,5279}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
176516,"GBIF Backbone Taxonomy","11","3254521","Dulichiidae",NULL,"family",True,"3254521","{1,54,229,1231,3254521}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
192196,"GBIF Backbone Taxonomy","11","5347","Cirolanidae",NULL,"family",True,"5347","{1,54,229,643,5347}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
254187,"Catalogue of Life","1","G7M","Seligeriaceae",NULL,"family",True,"G7M","{5T6MX,P,BRY,8K,434,G7M}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
182366,"ITIS","3","81341","Arcticidae",NULL,"family",True,"81341","{202423,914154,914155,914159,69458,79118,80383,80384,566871,81341}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
207587,"ITIS","3","101596","Aeshnidae",NULL,"family",True,"101596","{202423,914154,914155,914158,82696,563886,99208,100500,624280,101593,101594,101596}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
199530,"GBIF Backbone Taxonomy","11","4960558","Ptychatractidae",NULL,"family",True,"4960558","{1,52,225,982,4960558}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
183252,"Catalogue of Life","1","84K3H","Cossuridae",NULL,"family",True,"84K3H","{5T6MX,N,NN,GS,84JPG,84JPF,84K3H}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
176866,"ITIS","3","155606","Crisiidae",NULL,"family",True,"155606","{202423,914154,914155,914159,155469,914199,155603,155604,155606}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
207031,"Catalogue of Life","1","97X","Dicranaceae",NULL,"family",True,"97X","{5T6MX,P,BRY,8K,34L,97X}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
285705,"ITIS","3","109172","Cercopidae",NULL,"family",True,"109172","{202423,914154,914155,914158,82696,563886,99208,100500,563890,914214,103359,109167,676824,676850,109172}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
198142,"GBIF Backbone Taxonomy","11","7396","Mertensiidae",NULL,"family",True,"7396","{1,51,365,1489,7396}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
157032,"ITIS","3","178396","Alaudidae",NULL,"family",True,"178396","{202423,914154,914156,158852,331030,914179,914181,174371,178265,178396}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
178399,"GBIF Backbone Taxonomy","11","3876","Lophiidae",NULL,"family",True,"3876","{1,44,204,1305,3876}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
200185,"GBIF Backbone Taxonomy","11","4267582","Corynophlaeaceae",NULL,"family",True,"4267582","{4,98,7073593,9803227,4267582}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
183685,"ITIS","3","66781","Spionidae",NULL,"family",True,"66781","{202423,914154,914155,914159,64357,64358,914195,555669,555673,66781}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
