"geom","year_val"
"POINT(-50.521046 49.772834)",1993
"POINT(-50.521046 49.772834)",1994
"POINT(-50.521046 49.772834)",1995
"POINT(-50.521046 49.772834)",1996
"POINT(-50.521046 49.772834)",1997
"POINT(-50.521046 49.772834)",1998
"POINT(-50.521046 49.772834)",1999
"POINT(-50.521046 49.772834)",2000
"POINT(-50.521046 49.772834)",2001
"POINT(-50.521046 49.772834)",2002
"POINT(-50.521046 49.772834)",2003
"POINT(-50.521046 49.772834)",2004
"POINT(-50.521046 49.772834)",2005
"POINT(-50.521046 49.772834)",2006
"POINT(-68.526458 40.575228)",1982
"POINT(-68.526458 40.575228)",1983
"POINT(-68.526458 40.575228)",1984
"POINT(-68.526458 40.575228)",1985
"POINT(-68.526458 40.575228)",1986
"POINT(-68.526458 40.575228)",1987
"POINT(-68.526458 40.575228)",1988
"POINT(-68.526458 40.575228)",1989
"POINT(-68.526458 40.575228)",1990
"POINT(-68.526458 40.575228)",1991
"POINT(-68.526458 40.575228)",1992
"POINT(-68.526458 40.575228)",1993
"POINT(-68.615921 41.275324)",2008
"POINT(-68.526458 40.575228)",1994
"POINT(-68.526458 40.575228)",1995
"POINT(-68.526458 40.575228)",1996
"POINT(-68.526458 40.575228)",1997
"POINT(-68.526458 40.575228)",1998
"POINT(-68.526458 40.575228)",1999
"POINT(-68.526458 40.575228)",2000
"POINT(-68.615921 41.275324)",2009
"POINT(-68.526458 40.575228)",2001
"POINT(-68.526458 40.575228)",2002
"POINT(-68.526458 40.575228)",2003
"POINT(-68.615921 41.275324)",1970
"POINT(-68.526458 40.575228)",2004
"POINT(-68.526458 40.575228)",2005
"POINT(-68.526458 40.575228)",2006
"POINT(-68.526458 40.575228)",2007
"POINT(-68.526458 40.575228)",2008
"POINT(-68.526458 40.575228)",2009
"POINT(-68.526458 40.575228)",2010
"POINT(-68.526458 40.575228)",2011
"POINT(-68.526458 40.575228)",2012
"POINT(-68.615921 41.275324)",1971
"POINT(-68.526458 40.575228)",2013
"POINT(-68.526458 40.575228)",2014
"POINT(-68.526458 40.575228)",2015
"POINT(-68.615921 41.275324)",1972
"POINT(-68.526458 40.575228)",2016
"POINT(-68.615921 41.275324)",1973
"POINT(-74.018383 39.10066)",1971
"POINT(-68.615921 41.275324)",1974
"POINT(-74.018383 39.10066)",1972
"POINT(-74.018383 39.10066)",1973
"POINT(-68.615921 41.275324)",1975
"POINT(-74.018383 39.10066)",1974
"POINT(-74.018383 39.10066)",1975
"POINT(-74.018383 39.10066)",1976
"POINT(-68.615921 41.275324)",1976
"POINT(-74.018383 39.10066)",1977
"POINT(-74.018383 39.10066)",1978
"POINT(-74.018383 39.10066)",1979
"POINT(-74.018383 39.10066)",1980
"POINT(-74.018383 39.10066)",1981
"POINT(-74.018383 39.10066)",1982
"POINT(-74.018383 39.10066)",1983
"POINT(-74.018383 39.10066)",1984
"POINT(-74.018383 39.10066)",1985
"POINT(-74.018383 39.10066)",1986
"POINT(-74.018383 39.10066)",1987
"POINT(-74.018383 39.10066)",1988
"POINT(-74.018383 39.10066)",1989
"POINT(-74.018383 39.10066)",1990
"POINT(-74.018383 39.10066)",1991
"POINT(-74.018383 39.10066)",1992
"POINT(-74.018383 39.10066)",1993
"POINT(-74.018383 39.10066)",1994
"POINT(-74.018383 39.10066)",1995
"POINT(-74.018383 39.10066)",1996
"POINT(-74.018383 39.10066)",1997
"POINT(-74.018383 39.10066)",1998
"POINT(-74.018383 39.10066)",1999
"POINT(-74.018383 39.10066)",2000
"POINT(-74.018383 39.10066)",2001
"POINT(-74.018383 39.10066)",2002
"POINT(-74.018383 39.10066)",2003
"POINT(-74.018383 39.10066)",2004
"POINT(-74.018383 39.10066)",2005
"POINT(-74.018383 39.10066)",2006
"POINT(-74.018383 39.10066)",2007
"POINT(-74.018383 39.10066)",2008
"POINT(-74.018383 39.10066)",2009
"POINT(-74.018383 39.10066)",2010
"POINT(-74.018383 39.10066)",2011
"POINT(-74.018383 39.10066)",2012
"POINT(-74.018383 39.10066)",2013
"POINT(-74.018383 39.10066)",2014
"POINT(-74.018383 39.10066)",2015
"POINT(-74.018383 39.10066)",2016
"POINT(-74.018383 39.10066)",1982
"POINT(-74.018383 39.10066)",1983
"POINT(-74.018383 39.10066)",1984
"POINT(-74.018383 39.10066)",1985
"POINT(-74.018383 39.10066)",1986
"POINT(-74.018383 39.10066)",1987
"POINT(-74.018383 39.10066)",1988
"POINT(-74.018383 39.10066)",1989
"POINT(-74.018383 39.10066)",1990
"POINT(-74.018383 39.10066)",1991
"POINT(-74.018383 39.10066)",1992
"POINT(-74.018383 39.10066)",1993
"POINT(-74.018383 39.10066)",1994
"POINT(-74.018383 39.10066)",1995
"POINT(-74.018383 39.10066)",1996
"POINT(-74.018383 39.10066)",1997
"POINT(-74.018383 39.10066)",1998
"POINT(-74.018383 39.10066)",1999
"POINT(-74.018383 39.10066)",2000
"POINT(-74.018383 39.10066)",2001
"POINT(-74.018383 39.10066)",2002
"POINT(-74.018383 39.10066)",2003
"POINT(-74.018383 39.10066)",2004
"POINT(-74.018383 39.10066)",2005
"POINT(-74.018383 39.10066)",2006
"POINT(-74.018383 39.10066)",2007
"POINT(-68.615921 41.275324)",1977
"POINT(-74.018383 39.10066)",2008
"POINT(-74.018383 39.10066)",2009
"POINT(-74.018383 39.10066)",2010
"POINT(-74.018383 39.10066)",2011
"POINT(-74.018383 39.10066)",2012
"POINT(-68.615921 41.275324)",1978
"POINT(-74.018383 39.10066)",2013
"POINT(-74.018383 39.10066)",2014
"POINT(-68.615921 41.275324)",1979
"POINT(-74.018383 39.10066)",2015
"POINT(-68.615921 41.275324)",1980
"POINT(-74.018383 39.10066)",1968
"POINT(-74.018383 39.10066)",1969
"POINT(-68.615921 41.275324)",1981
"POINT(-74.018383 39.10066)",1970
"POINT(-74.018383 39.10066)",1971
"POINT(-68.615921 41.275324)",1982
"POINT(-74.018383 39.10066)",1972
"POINT(-74.018383 39.10066)",1973
"POINT(-74.018383 39.10066)",1974
"POINT(-68.615921 41.275324)",1983
"POINT(-74.018383 39.10066)",1975
"POINT(-74.018383 39.10066)",1976
"POINT(-68.615921 41.275324)",1984
"POINT(-74.018383 39.10066)",1977
"POINT(-74.018383 39.10066)",1978
"POINT(-74.018383 39.10066)",1979
"POINT(-68.615921 41.275324)",1985
"POINT(-74.018383 39.10066)",1980
"POINT(-74.018383 39.10066)",1981
"POINT(-74.018383 39.10066)",1982
"POINT(-68.615921 41.275324)",1986
"POINT(-74.018383 39.10066)",1983
"POINT(-74.018383 39.10066)",1984
"POINT(-68.615921 41.275324)",1987
"POINT(-74.018383 39.10066)",1985
"POINT(-74.018383 39.10066)",1986
"POINT(-74.018383 39.10066)",1987
"POINT(-68.615921 41.275324)",1988
"POINT(-74.018383 39.10066)",1988
"POINT(-74.018383 39.10066)",1989
"POINT(-74.018383 39.10066)",1990
"POINT(-68.615921 41.275324)",1989
"POINT(-74.018383 39.10066)",1991
"POINT(-74.018383 39.10066)",1992
"POINT(-68.615921 41.275324)",1990
"POINT(-74.018383 39.10066)",1993
"POINT(-74.018383 39.10066)",1994
"POINT(-74.018383 39.10066)",1995
"POINT(-68.615921 41.275324)",1991
"POINT(-74.018383 39.10066)",1996
"POINT(-74.018383 39.10066)",1997
"POINT(-74.018383 39.10066)",1998
"POINT(-68.615921 41.275324)",1992
"POINT(-74.018383 39.10066)",1999
"POINT(-74.018383 39.10066)",2000
"POINT(-68.615921 41.275324)",1993
"POINT(-74.018383 39.10066)",2001
"POINT(-74.018383 39.10066)",2002
"POINT(-74.018383 39.10066)",2003
"POINT(-68.615921 41.275324)",1994
"POINT(-74.018383 39.10066)",2004
"POINT(-74.018383 39.10066)",2005
"POINT(-74.018383 39.10066)",2006
"POINT(-68.615921 41.275324)",1995
"POINT(-74.018383 39.10066)",2007
"POINT(-74.018383 39.10066)",2008
"POINT(-68.615921 41.275324)",1996
"POINT(-74.018383 39.10066)",2009
"POINT(-74.018383 39.10066)",2010
"POINT(-74.018383 39.10066)",2011
"POINT(-68.615921 41.275324)",1997
"POINT(-68.615921 41.275324)",1998
"POINT(-68.871657 43.27657)",1982
"POINT(-68.871657 43.27657)",1983
"POINT(-68.615921 41.275324)",1999
"POINT(-68.871657 43.27657)",1984
"POINT(-68.871657 43.27657)",1985
"POINT(-68.871657 43.27657)",1986
"POINT(-68.615921 41.275324)",2000
"POINT(-68.871657 43.27657)",1987
"POINT(-68.871657 43.27657)",1988
"POINT(-68.615921 41.275324)",2001
"POINT(-68.871657 43.27657)",1989
"POINT(-68.871657 43.27657)",1990
"POINT(-68.871657 43.27657)",1991
"POINT(-68.615921 41.275324)",2002
"POINT(-68.871657 43.27657)",1992
"POINT(-68.871657 43.27657)",1993
"POINT(-68.871657 43.27657)",1994
"POINT(-68.615921 41.275324)",2003
"POINT(-68.871657 43.27657)",1995
"POINT(-68.871657 43.27657)",1996
"POINT(-68.615921 41.275324)",2004
"POINT(-68.871657 43.27657)",1997
"POINT(-68.871657 43.27657)",1998
"POINT(-68.871657 43.27657)",1999
"POINT(-68.615921 41.275324)",2005
"POINT(-68.871657 43.27657)",2000
"POINT(-68.871657 43.27657)",2001
"POINT(-68.871657 43.27657)",2002
"POINT(-68.615921 41.275324)",2006
"POINT(-68.871657 43.27657)",2003
"POINT(-68.871657 43.27657)",2004
"POINT(-68.615921 41.275324)",2007
"POINT(-68.871657 43.27657)",2005
"POINT(-68.871657 43.27657)",2006
"POINT(-68.871657 43.27657)",2007
"POINT(-68.615921 41.275324)",2008
"POINT(-68.871657 43.27657)",2008
"POINT(-68.871657 43.27657)",2009
"POINT(-68.871657 43.27657)",2010
"POINT(-68.615921 41.275324)",2009
"POINT(-68.871657 43.27657)",2011
"POINT(-68.871657 43.27657)",2012
"POINT(-68.615921 41.275324)",2010
"POINT(-68.871657 43.27657)",2013
"POINT(-68.871657 43.27657)",2014
"POINT(-63.06152 46.75491)",1978
"POINT(-63.06152 46.75491)",1979
"POINT(-63.06152 46.75491)",1980
"POINT(-63.06152 46.75491)",1981
"POINT(-63.06152 46.75491)",1982
"POINT(-63.06152 46.75491)",1983
"POINT(-63.06152 46.75491)",1984
"POINT(-63.06152 46.75491)",1985
"POINT(-63.06152 46.75491)",1986
"POINT(-63.06152 46.75491)",1987
"POINT(-63.06152 46.75491)",1988
"POINT(-63.06152 46.75491)",1989
"POINT(-63.06152 46.75491)",1990
"POINT(-63.06152 46.75491)",1991
"POINT(-63.06152 46.75491)",1992
"POINT(-63.06152 46.75491)",1993
"POINT(-63.06152 46.75491)",1994
"POINT(-63.06152 46.75491)",1995
"POINT(-63.06152 46.75491)",1996
"POINT(-63.06152 46.75491)",1997
"POINT(-63.06152 46.75491)",1998
"POINT(-63.06152 46.75491)",1999
"POINT(-63.06152 46.75491)",2000
"POINT(-63.06152 46.75491)",2001
"POINT(-63.06152 46.75491)",2002
"POINT(-63.06152 46.75491)",2003
"POINT(-63.06152 46.75491)",2004
"POINT(-63.06152 46.75491)",2005
"POINT(-63.06152 46.75491)",2006
"POINT(-63.06152 46.75491)",2007
"POINT(-63.06152 46.75491)",2008
"POINT(-63.06152 46.75491)",2009
"POINT(-68.615921 41.275324)",2011
"POINT(-63.06152 46.75491)",2010
"POINT(-63.06152 46.75491)",2011
"POINT(-63.06152 46.75491)",2012
"POINT(-63.06152 46.75491)",2013
"POINT(-68.615921 41.275324)",2012
"POINT(-63.06152 46.75491)",2014
"POINT(-63.06152 46.75491)",2015
"POINT(-68.615921 41.275324)",2013
"POINT(-63.06152 46.75491)",2016
"POINT(-63.06152 46.75491)",2017
"POINT(-63.06152 46.75491)",2018
"POINT(-68.615921 41.275324)",2014
"POINT(-68.615921 41.275324)",2015
"POINT(-68.615921 41.275324)",2016
"POINT(-68.615921 41.275324)",1950
"POINT(-68.615921 41.275324)",1951
"POINT(-68.615921 41.275324)",1952
"POINT(-68.615921 41.275324)",1953
"POINT(-68.615921 41.275324)",1963
"POINT(-68.615921 41.275324)",1954
"POINT(-68.615921 41.275324)",1964
"POINT(-68.615921 41.275324)",1965
"POINT(-68.615921 41.275324)",1966
"POINT(-68.615921 41.275324)",1955
"POINT(-68.615921 41.275324)",1967
"POINT(-68.615921 41.275324)",1968
"POINT(-68.615921 41.275324)",1969
"POINT(-68.615921 41.275324)",1956
"POINT(-68.615921 41.275324)",1970
"POINT(-68.615921 41.275324)",1971
"POINT(-68.615921 41.275324)",1957
"POINT(-68.615921 41.275324)",1972
"POINT(-68.615921 41.275324)",1973
"POINT(-68.615921 41.275324)",1974
"POINT(-68.615921 41.275324)",1958
"POINT(-68.615921 41.275324)",1975
"POINT(-68.615921 41.275324)",1976
"POINT(-68.615921 41.275324)",1977
"POINT(-68.615921 41.275324)",1959
"POINT(-68.615921 41.275324)",1978
"POINT(-68.615921 41.275324)",1979
"POINT(-68.615921 41.275324)",1960
"POINT(-68.615921 41.275324)",1980
"POINT(-68.615921 41.275324)",1981
"POINT(-68.615921 41.275324)",1982
"POINT(-68.615921 41.275324)",1961
"POINT(-68.615921 41.275324)",1983
"POINT(-68.615921 41.275324)",1984
"POINT(-68.615921 41.275324)",1985
"POINT(-68.615921 41.275324)",1962
"POINT(-68.615921 41.275324)",1986
"POINT(-68.615921 41.275324)",1987
"POINT(-68.615921 41.275324)",1963
"POINT(-68.615921 41.275324)",1988
"POINT(-68.615921 41.275324)",1989
"POINT(-68.615921 41.275324)",1990
"POINT(-68.615921 41.275324)",1964
"POINT(-68.615921 41.275324)",1991
"POINT(-68.615921 41.275324)",1992
"POINT(-68.615921 41.275324)",1993
"POINT(-68.615921 41.275324)",1965
"POINT(-68.615921 41.275324)",1994
"POINT(-68.615921 41.275324)",1995
"POINT(-68.615921 41.275324)",1966
"POINT(-68.615921 41.275324)",1996
"POINT(-68.615921 41.275324)",1997
"POINT(-68.615921 41.275324)",1998
"POINT(-68.615921 41.275324)",1967
"POINT(-68.615921 41.275324)",1999
"POINT(-68.615921 41.275324)",2000
"POINT(-68.615921 41.275324)",2001
"POINT(-68.615921 41.275324)",1968
"POINT(-68.615921 41.275324)",2002
"POINT(-68.615921 41.275324)",2003
"POINT(-68.615921 41.275324)",1969
"POINT(-68.615921 41.275324)",2004
"POINT(-68.615921 41.275324)",2005
"POINT(-68.615921 41.275324)",2006
"POINT(-68.615921 41.275324)",1970
"POINT(-68.615921 41.275324)",2007
"POINT(-68.615921 41.275324)",2008
"POINT(-68.615921 41.275324)",1971
"POINT(-68.615921 41.275324)",2009
"POINT(-68.615921 41.275324)",2010
"POINT(-68.615921 41.275324)",2011
"POINT(-68.615921 41.275324)",1972
"POINT(-68.615921 41.275324)",2012
"POINT(-68.615921 41.275324)",2013
"POINT(-68.615921 41.275324)",2014
"POINT(-68.615921 41.275324)",1973
"POINT(-68.615921 41.275324)",2015
"POINT(-68.615921 41.275324)",2016
"POINT(-68.615921 41.275324)",1974
"POINT(-68.615921 41.275324)",1975
"POINT(-68.615921 41.275324)",1963
"POINT(-68.615921 41.275324)",1964
"POINT(-68.615921 41.275324)",1965
"POINT(-68.615921 41.275324)",1976
"POINT(-68.615921 41.275324)",1966
"POINT(-68.615921 41.275324)",1967
"POINT(-68.615921 41.275324)",1977
"POINT(-68.615921 41.275324)",1968
"POINT(-68.615921 41.275324)",1969
"POINT(-68.615921 41.275324)",1970
"POINT(-68.615921 41.275324)",1978
"POINT(-68.615921 41.275324)",1971
"POINT(-68.615921 41.275324)",1972
"POINT(-68.615921 41.275324)",1973
"POINT(-68.615921 41.275324)",1979
"POINT(-68.615921 41.275324)",1974
"POINT(-68.615921 41.275324)",1975
"POINT(-68.615921 41.275324)",1976
"POINT(-68.615921 41.275324)",1980
"POINT(-68.615921 41.275324)",1977
"POINT(-68.615921 41.275324)",1978
"POINT(-68.615921 41.275324)",1981
"POINT(-68.615921 41.275324)",1979
"POINT(-68.615921 41.275324)",1980
"POINT(-68.615921 41.275324)",1981
"POINT(-68.615921 41.275324)",1982
"POINT(-68.615921 41.275324)",1982
"POINT(-68.615921 41.275324)",1983
"POINT(-68.615921 41.275324)",1984
"POINT(-68.615921 41.275324)",1983
"POINT(-68.615921 41.275324)",1985
"POINT(-68.615921 41.275324)",1986
"POINT(-68.615921 41.275324)",1984
"POINT(-68.615921 41.275324)",1987
"POINT(-68.615921 41.275324)",1988
"POINT(-68.615921 41.275324)",1989
"POINT(-68.615921 41.275324)",1985
"POINT(-68.615921 41.275324)",1990
"POINT(-68.615921 41.275324)",1991
"POINT(-68.615921 41.275324)",1992
"POINT(-68.615921 41.275324)",1986
"POINT(-68.615921 41.275324)",1993
"POINT(-68.615921 41.275324)",1994
"POINT(-68.615921 41.275324)",1987
"POINT(-68.615921 41.275324)",1995
"POINT(-68.615921 41.275324)",1996
"POINT(-68.615921 41.275324)",1997
"POINT(-68.615921 41.275324)",1988
"POINT(-68.615921 41.275324)",1998
"POINT(-68.615921 41.275324)",1999
"POINT(-68.615921 41.275324)",1989
"POINT(-68.615921 41.275324)",2000
"POINT(-68.615921 41.275324)",2001
"POINT(-68.615921 41.275324)",2002
"POINT(-68.615921 41.275324)",2003
"POINT(-68.615921 41.275324)",2004
"POINT(-68.615921 41.275324)",2005
"POINT(-68.615921 41.275324)",2006
"POINT(-68.615921 41.275324)",2007
"POINT(-68.615921 41.275324)",2008
"POINT(-68.615921 41.275324)",2009
"POINT(-68.615921 41.275324)",1970
"POINT(-68.615921 41.275324)",1971
"POINT(-68.615921 41.275324)",1972
"POINT(-68.615921 41.275324)",1973
"POINT(-68.615921 41.275324)",1974
"POINT(-68.615921 41.275324)",1975
"POINT(-68.615921 41.275324)",1976
"POINT(-68.615921 41.275324)",1977
"POINT(-68.615921 41.275324)",1978
"POINT(-68.615921 41.275324)",1979
"POINT(-68.615921 41.275324)",1980
"POINT(-68.615921 41.275324)",1981
"POINT(-68.615921 41.275324)",1982
"POINT(-68.615921 41.275324)",1983
"POINT(-68.615921 41.275324)",1984
"POINT(-68.615921 41.275324)",1985
"POINT(-68.615921 41.275324)",1986
"POINT(-68.615921 41.275324)",1987
"POINT(-68.615921 41.275324)",1988
"POINT(-68.615921 41.275324)",1989
"POINT(-68.615921 41.275324)",1990
"POINT(-68.615921 41.275324)",1991
"POINT(-68.615921 41.275324)",1992
"POINT(-68.615921 41.275324)",1993
"POINT(-68.615921 41.275324)",1994
"POINT(-68.615921 41.275324)",1995
"POINT(-68.615921 41.275324)",1996
"POINT(-68.615921 41.275324)",1990
"POINT(-68.615921 41.275324)",1997
"POINT(-68.615921 41.275324)",1998
"POINT(-68.615921 41.275324)",1999
"POINT(-68.615921 41.275324)",2000
"POINT(-68.615921 41.275324)",1991
"POINT(-68.615921 41.275324)",2001
"POINT(-68.615921 41.275324)",2002
"POINT(-68.615921 41.275324)",2003
"POINT(-68.615921 41.275324)",1992
"POINT(-68.615921 41.275324)",2004
"POINT(-68.615921 41.275324)",2005
"POINT(-68.615921 41.275324)",2006
"POINT(-68.615921 41.275324)",1993
"POINT(-68.615921 41.275324)",2007
"POINT(-68.615921 41.275324)",2008
"POINT(-68.615921 41.275324)",1994
"POINT(-68.615921 41.275324)",2009
"POINT(-68.615921 41.275324)",2010
"POINT(-68.615921 41.275324)",2011
"POINT(-68.615921 41.275324)",1995
"POINT(-68.615921 41.275324)",2012
"POINT(-68.615921 41.275324)",2013
"POINT(-68.615921 41.275324)",2014
"POINT(-68.615921 41.275324)",1996
"POINT(-68.615921 41.275324)",2015
"POINT(-68.615921 41.275324)",2016
"POINT(-68.615921 41.275324)",1997
"POINT(-68.615921 41.275324)",1950
"POINT(-68.615921 41.275324)",1998
"POINT(-68.615921 41.275324)",1951
"POINT(-68.615921 41.275324)",1952
"POINT(-68.615921 41.275324)",1999
"POINT(-68.615921 41.275324)",1953
"POINT(-68.615921 41.275324)",1954
"POINT(-68.615921 41.275324)",1955
"POINT(-68.615921 41.275324)",2000
"POINT(-68.615921 41.275324)",1956
"POINT(-68.615921 41.275324)",1957
"POINT(-68.615921 41.275324)",1958
"POINT(-68.615921 41.275324)",2001
"POINT(-68.615921 41.275324)",1959
"POINT(-68.615921 41.275324)",1960
"POINT(-68.615921 41.275324)",2002
"POINT(-68.615921 41.275324)",1961
"POINT(-68.615921 41.275324)",1962
"POINT(-68.615921 41.275324)",1963
"POINT(-68.615921 41.275324)",2003
"POINT(-68.615921 41.275324)",1964
"POINT(-68.615921 41.275324)",1965
"POINT(-68.615921 41.275324)",1966
"POINT(-68.615921 41.275324)",2004
"POINT(-68.615921 41.275324)",1967
"POINT(-68.615921 41.275324)",1968
"POINT(-68.615921 41.275324)",2005
"POINT(-68.615921 41.275324)",1969
"POINT(-68.615921 41.275324)",1970
"POINT(-68.615921 41.275324)",1971
"POINT(-68.615921 41.275324)",2006
"POINT(-68.615921 41.275324)",1972
"POINT(-68.615921 41.275324)",1973
"POINT(-68.615921 41.275324)",1974
"POINT(-68.615921 41.275324)",2007
"POINT(-68.615921 41.275324)",1975
"POINT(-68.615921 41.275324)",1976
"POINT(-68.615921 41.275324)",1950
"POINT(-68.615921 41.275324)",1977
"POINT(-68.615921 41.275324)",1978
"POINT(-68.615921 41.275324)",1979
"POINT(-68.615921 41.275324)",1980
"POINT(-68.615921 41.275324)",1981
"POINT(-68.615921 41.275324)",1982
"POINT(-68.615921 41.275324)",1951
"POINT(-68.615921 41.275324)",1983
"POINT(-68.615921 41.275324)",1984
"POINT(-68.615921 41.275324)",1985
"POINT(-68.615921 41.275324)",1952
"POINT(-68.615921 41.275324)",1986
"POINT(-68.615921 41.275324)",1987
"POINT(-68.615921 41.275324)",1988
"POINT(-68.615921 41.275324)",1953
"POINT(-68.615921 41.275324)",1989
"POINT(-68.615921 41.275324)",1990
"POINT(-68.615921 41.275324)",1954
"POINT(-68.615921 41.275324)",1991
"POINT(-68.615921 41.275324)",1992
"POINT(-68.615921 41.275324)",1993
"POINT(-68.615921 41.275324)",1955
"POINT(-68.615921 41.275324)",1994
"POINT(-68.615921 41.275324)",1995
"POINT(-68.615921 41.275324)",1996
"POINT(-68.615921 41.275324)",1956
"POINT(-68.615921 41.275324)",1997
"POINT(-68.615921 41.275324)",1998
"POINT(-68.615921 41.275324)",1957
"POINT(-68.615921 41.275324)",1999
"POINT(-68.615921 41.275324)",2000
"POINT(-68.615921 41.275324)",2001
"POINT(-68.615921 41.275324)",1958
"POINT(-68.615921 41.275324)",2002
"POINT(-68.615921 41.275324)",2003
"POINT(-68.615921 41.275324)",2004
"POINT(-68.615921 41.275324)",1959
"POINT(-68.615921 41.275324)",2005
"POINT(-68.615921 41.275324)",2006
"POINT(-68.615921 41.275324)",1960
"POINT(-68.615921 41.275324)",2007
"POINT(-68.615921 41.275324)",1961
"POINT(-68.615921 41.275324)",1950
"POINT(-68.615921 41.275324)",1951
"POINT(-68.615921 41.275324)",1962
"POINT(-68.615921 41.275324)",1952
"POINT(-68.615921 41.275324)",1953
"POINT(-68.615921 41.275324)",1954
"POINT(-68.615921 41.275324)",1963
"POINT(-68.615921 41.275324)",1955
"POINT(-68.615921 41.275324)",1956
"POINT(-68.615921 41.275324)",1964
"POINT(-68.615921 41.275324)",1957
"POINT(-68.615921 41.275324)",1958
"POINT(-68.615921 41.275324)",1959
"POINT(-68.615921 41.275324)",1965
"POINT(-68.615921 41.275324)",1960
"POINT(-68.615921 41.275324)",1961
"POINT(-68.615921 41.275324)",1962
"POINT(-68.615921 41.275324)",1966
"POINT(-68.615921 41.275324)",1963
"POINT(-68.615921 41.275324)",1964
"POINT(-68.615921 41.275324)",1967
"POINT(-68.615921 41.275324)",1965
"POINT(-68.615921 41.275324)",1966
"POINT(-68.615921 41.275324)",1967
