"polygon_id","ts_count","taxa_count","geom"
855564,"1","1","MULTIPOLYGON(((-67.19772104391645 49.89677152835408,-67.6468786859762 50.06352862398913,-67.6468786859762 50.39531032037834,-67.19772104391645 50.56033615484632,-66.74856340185669 50.39531032037834,-66.74856340185669 50.06352862398913,-67.19772104391645 49.89677152835408)))"
855565,"0","0","MULTIPOLYGON(((-67.19772104391645 50.88866100833348,-67.6468786859762 51.05196136232246,-67.6468786859762 51.37684138502317,-67.19772104391645 51.538422486042094,-66.74856340185669 51.37684138502317,-66.74856340185669 51.05196136232246,-67.19772104391645 50.88866100833348)))"
855566,"0","0","MULTIPOLYGON(((-67.19772104391645 51.85987056614272,-67.6468786859762 52.01973907100145,-67.6468786859762 52.33776893795314,-67.19772104391645 52.49593191547987,-66.74856340185669 52.33776893795314,-66.74856340185669 52.01973907100145,-67.19772104391645 51.85987056614272)))"
855567,"0","0","MULTIPOLYGON(((-67.19772104391645 52.81055810568268,-67.6468786859762 52.96702301969378,-67.6468786859762 53.27826084269948,-67.19772104391645 53.43303553523545,-66.74856340185669 53.27826084269948,-66.74856340185669 52.96702301969378,-67.19772104391645 52.81055810568268)))"
855568,"0","0","MULTIPOLYGON(((-67.19772104391645 53.74090104049521,-67.6468786859762 53.89399371533502,-67.6468786859762 54.19850365951542,-67.19772104391645 54.34992286598044,-66.74856340185669 54.19850365951542,-66.74856340185669 53.89399371533502,-67.19772104391645 53.74090104049521)))"
855569,"0","0","MULTIPOLYGON(((-67.19772104391645 54.65109468086872,-67.6468786859762 54.80084929792614,-67.6468786859762 55.098701058943526,-67.19772104391645 55.24680027961811,-66.74856340185669 55.098701058943526,-66.74856340185669 54.80084929792614,-67.19772104391645 54.65109468086872)))"
855570,"0","0","MULTIPOLYGON(((-67.19772104391645 55.54135067495744,-67.6468786859762 55.68780399105903,-67.6468786859762 55.9790722914612,-67.19772104391645 56.123889478634865,-66.74856340185669 55.9790722914612,-66.74856340185669 55.68780399105903,-67.19772104391645 55.54135067495744)))"
855571,"0","0","MULTIPOLYGON(((-67.19772104391645 56.41189550781593,-67.6468786859762 56.55508661092018,-67.6468786859762 56.839850716659654,-67.19772104391645 56.98142603547739,-66.74856340185669 56.839850716659654,-66.74856340185669 56.55508661092018,-67.19772104391645 56.41189550781593)))"
855572,"0","0","MULTIPOLYGON(((-67.19772104391645 57.26296906137591,-67.6468786859762 57.40293913666191,-67.6468786859762 57.681282394574936,-67.19772104391645 57.81965799444261,-66.74856340185669 57.681282394574936,-66.74856340185669 57.40293913666191,-67.19772104391645 57.26296906137591)))"
855573,"0","0","MULTIPOLYGON(((-67.19772104391645 58.09482323759508,-67.6468786859762 58.23161534424471,-67.6468786859762 58.503624741029995,-67.19772104391645 58.63884453781967,-66.74856340185669 58.503624741029995,-66.74856340185669 58.23161534424471,-67.19772104391645 58.09482323759508)))"
855574,"0","0","MULTIPOLYGON(((-66.74856340185669 47.32573259083572,-67.19772104391645 47.50121581120846,-67.19772104391645 47.850428750131066,-66.74856340185669 48.024159135835944,-66.29940575979693 47.850428750131066,-66.29940575979693 47.50121581120846,-66.74856340185669 47.32573259083572)))"
855575,"0","0","MULTIPOLYGON(((-66.74856340185669 48.3698695606592,-67.19772104391645 48.54185038840175,-67.19772104391645 48.884065394003045,-66.74856340185669 49.0543004778452,-66.29940575979693 48.884065394003045,-66.29940575979693 48.54185038840175,-66.74856340185669 48.3698695606592)))"
855576,"0","0","MULTIPOLYGON(((-66.74856340185669 49.3930282153543,-67.19772104391645 49.56152188828269,-67.19772104391645 49.89677152835408,-66.74856340185669 50.06352862398913,-66.29940575979693 49.89677152835408,-66.29940575979693 49.56152188828269,-66.74856340185669 49.3930282153543)))"
855577,"0","0","MULTIPOLYGON(((-66.74856340185669 50.39531032037834,-67.19772104391645 50.56033615484632,-67.19772104391645 50.88866100833348,-66.74856340185669 51.05196136232246,-66.29940575979693 50.88866100833348,-66.29940575979693 50.56033615484632,-66.74856340185669 50.39531032037834)))"
855578,"0","0","MULTIPOLYGON(((-66.74856340185669 51.37684138502317,-67.19772104391645 51.538422486042094,-67.19772104391645 51.85987056614272,-66.74856340185669 52.01973907100145,-66.29940575979693 51.85987056614272,-66.29940575979693 51.538422486042094,-66.74856340185669 51.37684138502317)))"
855579,"0","0","MULTIPOLYGON(((-66.74856340185669 52.33776893795314,-67.19772104391645 52.49593191547987,-67.19772104391645 52.81055810568268,-66.74856340185669 52.96702301969378,-66.29940575979693 52.81055810568268,-66.29940575979693 52.49593191547987,-66.74856340185669 52.33776893795314)))"
855580,"0","0","MULTIPOLYGON(((-66.74856340185669 53.27826084269948,-67.19772104391645 53.43303553523545,-67.19772104391645 53.74090104049521,-66.74856340185669 53.89399371533502,-66.29940575979693 53.74090104049521,-66.29940575979693 53.43303553523545,-66.74856340185669 53.27826084269948)))"
855581,"0","0","MULTIPOLYGON(((-66.74856340185669 54.19850365951542,-67.19772104391645 54.34992286598044,-67.19772104391645 54.65109468086872,-66.74856340185669 54.80084929792614,-66.29940575979693 54.65109468086872,-66.29940575979693 54.34992286598044,-66.74856340185669 54.19850365951542)))"
855582,"0","0","MULTIPOLYGON(((-66.74856340185669 55.098701058943526,-67.19772104391645 55.24680027961811,-67.19772104391645 55.54135067495744,-66.74856340185669 55.68780399105903,-66.29940575979693 55.54135067495744,-66.29940575979693 55.24680027961811,-66.74856340185669 55.098701058943526)))"
855583,"0","0","MULTIPOLYGON(((-66.74856340185669 55.9790722914612,-67.19772104391645 56.123889478634865,-67.19772104391645 56.41189550781593,-66.74856340185669 56.55508661092018,-66.29940575979693 56.41189550781593,-66.29940575979693 56.123889478634865,-66.74856340185669 55.9790722914612)))"
855584,"0","0","MULTIPOLYGON(((-66.74856340185669 56.839850716659654,-67.19772104391645 56.98142603547739,-67.19772104391645 57.26296906137591,-66.74856340185669 57.40293913666191,-66.29940575979693 57.26296906137591,-66.29940575979693 56.98142603547739,-66.74856340185669 56.839850716659654)))"
855585,"0","0","MULTIPOLYGON(((-66.74856340185669 57.681282394574936,-67.19772104391645 57.81965799444261,-67.19772104391645 58.09482323759508,-66.74856340185669 58.23161534424471,-66.29940575979693 58.09482323759508,-66.29940575979693 57.81965799444261,-66.74856340185669 57.681282394574936)))"
855586,"0","0","MULTIPOLYGON(((-66.74856340185669 58.503624741029995,-67.19772104391645 58.63884453781967,-67.19772104391645 58.90772064628476,-66.74856340185669 59.04137950514466,-66.29940575979693 58.90772064628476,-66.29940575979693 58.63884453781967,-66.74856340185669 58.503624741029995)))"
855587,"0","0","MULTIPOLYGON(((-66.29940575979693 47.850428750131066,-66.74856340185669 48.024159135835944,-66.74856340185669 48.3698695606592,-66.29940575979693 48.54185038840175,-65.85024811773717 48.3698695606592,-65.85024811773717 48.024159135835944,-66.29940575979693 47.850428750131066)))"
855588,"1","1","MULTIPOLYGON(((-66.29940575979693 48.884065394003045,-66.74856340185669 49.0543004778452,-66.74856340185669 49.3930282153543,-66.29940575979693 49.56152188828269,-65.85024811773717 49.3930282153543,-65.85024811773717 49.0543004778452,-66.29940575979693 48.884065394003045)))"
855589,"0","0","MULTIPOLYGON(((-66.29940575979693 49.89677152835408,-66.74856340185669 50.06352862398913,-66.74856340185669 50.39531032037834,-66.29940575979693 50.56033615484632,-65.85024811773717 50.39531032037834,-65.85024811773717 50.06352862398913,-66.29940575979693 49.89677152835408)))"
855590,"0","0","MULTIPOLYGON(((-66.29940575979693 50.88866100833348,-66.74856340185669 51.05196136232246,-66.74856340185669 51.37684138502317,-66.29940575979693 51.538422486042094,-65.85024811773717 51.37684138502317,-65.85024811773717 51.05196136232246,-66.29940575979693 50.88866100833348)))"
855591,"0","0","MULTIPOLYGON(((-66.29940575979693 51.85987056614272,-66.74856340185669 52.01973907100145,-66.74856340185669 52.33776893795314,-66.29940575979693 52.49593191547987,-65.85024811773717 52.33776893795314,-65.85024811773717 52.01973907100145,-66.29940575979693 51.85987056614272)))"
855592,"0","0","MULTIPOLYGON(((-66.29940575979693 52.81055810568268,-66.74856340185669 52.96702301969378,-66.74856340185669 53.27826084269948,-66.29940575979693 53.43303553523545,-65.85024811773717 53.27826084269948,-65.85024811773717 52.96702301969378,-66.29940575979693 52.81055810568268)))"
855593,"0","0","MULTIPOLYGON(((-66.29940575979693 54.65109468086872,-66.74856340185669 54.80084929792614,-66.74856340185669 55.098701058943526,-66.29940575979693 55.24680027961811,-65.85024811773717 55.098701058943526,-65.85024811773717 54.80084929792614,-66.29940575979693 54.65109468086872)))"
855594,"0","0","MULTIPOLYGON(((-66.29940575979693 55.54135067495744,-66.74856340185669 55.68780399105903,-66.74856340185669 55.9790722914612,-66.29940575979693 56.123889478634865,-65.85024811773717 55.9790722914612,-65.85024811773717 55.68780399105903,-66.29940575979693 55.54135067495744)))"
855595,"0","0","MULTIPOLYGON(((-66.29940575979693 56.41189550781593,-66.74856340185669 56.55508661092018,-66.74856340185669 56.839850716659654,-66.29940575979693 56.98142603547739,-65.85024811773717 56.839850716659654,-65.85024811773717 56.55508661092018,-66.29940575979693 56.41189550781593)))"
855596,"0","0","MULTIPOLYGON(((-66.29940575979693 57.26296906137591,-66.74856340185669 57.40293913666191,-66.74856340185669 57.681282394574936,-66.29940575979693 57.81965799444261,-65.85024811773717 57.681282394574936,-65.85024811773717 57.40293913666191,-66.29940575979693 57.26296906137591)))"
855597,"0","0","MULTIPOLYGON(((-66.29940575979693 58.09482323759508,-66.74856340185669 58.23161534424471,-66.74856340185669 58.503624741029995,-66.29940575979693 58.63884453781967,-65.85024811773717 58.503624741029995,-65.85024811773717 58.23161534424471,-66.29940575979693 58.09482323759508)))"
855598,"0","0","MULTIPOLYGON(((-66.29940575979693 58.90772064628476,-66.74856340185669 59.04137950514466,-66.74856340185669 59.307145248161845,-66.29940575979693 59.43925471735169,-65.85024811773717 59.307145248161845,-65.85024811773717 59.04137950514466,-66.29940575979693 58.90772064628476)))"
855599,"9","9","MULTIPOLYGON(((-65.85024811773717 47.32573259083572,-66.29940575979693 47.50121581120846,-66.29940575979693 47.850428750131066,-65.85024811773717 48.024159135835944,-65.4010904756774 47.850428750131066,-65.4010904756774 47.50121581120846,-65.85024811773717 47.32573259083572)))"
855600,"0","0","MULTIPOLYGON(((-65.85024811773717 48.3698695606592,-66.29940575979693 48.54185038840175,-66.29940575979693 48.884065394003045,-65.85024811773717 49.0543004778452,-65.4010904756774 48.884065394003045,-65.4010904756774 48.54185038840175,-65.85024811773717 48.3698695606592)))"
855601,"0","0","MULTIPOLYGON(((-65.85024811773717 49.3930282153543,-66.29940575979693 49.56152188828269,-66.29940575979693 49.89677152835408,-65.85024811773717 50.06352862398913,-65.4010904756774 49.89677152835408,-65.4010904756774 49.56152188828269,-65.85024811773717 49.3930282153543)))"
855602,"0","0","MULTIPOLYGON(((-65.85024811773717 50.39531032037834,-66.29940575979693 50.56033615484632,-66.29940575979693 50.88866100833348,-65.85024811773717 51.05196136232246,-65.4010904756774 50.88866100833348,-65.4010904756774 50.56033615484632,-65.85024811773717 50.39531032037834)))"
855603,"0","0","MULTIPOLYGON(((-65.85024811773717 51.37684138502317,-66.29940575979693 51.538422486042094,-66.29940575979693 51.85987056614272,-65.85024811773717 52.01973907100145,-65.4010904756774 51.85987056614272,-65.4010904756774 51.538422486042094,-65.85024811773717 51.37684138502317)))"
855604,"0","0","MULTIPOLYGON(((-65.85024811773717 52.33776893795314,-66.29940575979693 52.49593191547987,-66.29940575979693 52.81055810568268,-65.85024811773717 52.96702301969378,-65.4010904756774 52.81055810568268,-65.4010904756774 52.49593191547987,-65.85024811773717 52.33776893795314)))"
855605,"0","0","MULTIPOLYGON(((-65.85024811773717 54.19850365951542,-66.29940575979693 54.34992286598044,-66.29940575979693 54.65109468086872,-65.85024811773717 54.80084929792614,-65.4010904756774 54.65109468086872,-65.4010904756774 54.34992286598044,-65.85024811773717 54.19850365951542)))"
855606,"0","0","MULTIPOLYGON(((-65.85024811773717 55.098701058943526,-66.29940575979693 55.24680027961811,-66.29940575979693 55.54135067495744,-65.85024811773717 55.68780399105903,-65.4010904756774 55.54135067495744,-65.4010904756774 55.24680027961811,-65.85024811773717 55.098701058943526)))"
855607,"0","0","MULTIPOLYGON(((-65.85024811773717 55.9790722914612,-66.29940575979693 56.123889478634865,-66.29940575979693 56.41189550781593,-65.85024811773717 56.55508661092018,-65.4010904756774 56.41189550781593,-65.4010904756774 56.123889478634865,-65.85024811773717 55.9790722914612)))"
855608,"0","0","MULTIPOLYGON(((-65.85024811773717 56.839850716659654,-66.29940575979693 56.98142603547739,-66.29940575979693 57.26296906137591,-65.85024811773717 57.40293913666191,-65.4010904756774 57.26296906137591,-65.4010904756774 56.98142603547739,-65.85024811773717 56.839850716659654)))"
855609,"0","0","MULTIPOLYGON(((-65.85024811773717 57.681282394574936,-66.29940575979693 57.81965799444261,-66.29940575979693 58.09482323759508,-65.85024811773717 58.23161534424471,-65.4010904756774 58.09482323759508,-65.4010904756774 57.81965799444261,-65.85024811773717 57.681282394574936)))"
855610,"0","0","MULTIPOLYGON(((-65.85024811773717 58.503624741029995,-66.29940575979693 58.63884453781967,-66.29940575979693 58.90772064628476,-65.85024811773717 59.04137950514466,-65.4010904756774 58.90772064628476,-65.4010904756774 58.63884453781967,-65.85024811773717 58.503624741029995)))"
855611,"0","0","MULTIPOLYGON(((-65.85024811773717 59.307145248161845,-66.29940575979693 59.43925471735169,-66.29940575979693 59.70193335847631,-65.85024811773717 59.83250515068524,-65.4010904756774 59.70193335847631,-65.4010904756774 59.43925471735169,-65.85024811773717 59.307145248161845)))"
855612,"0","0","MULTIPOLYGON(((-65.4010904756774 47.850428750131066,-65.85024811773717 48.024159135835944,-65.85024811773717 48.3698695606592,-65.4010904756774 48.54185038840175,-64.95193283361765 48.3698695606592,-64.95193283361765 48.024159135835944,-65.4010904756774 47.850428750131066)))"
855613,"0","0","MULTIPOLYGON(((-65.4010904756774 48.884065394003045,-65.85024811773717 49.0543004778452,-65.85024811773717 49.3930282153543,-65.4010904756774 49.56152188828269,-64.95193283361765 49.3930282153543,-64.95193283361765 49.0543004778452,-65.4010904756774 48.884065394003045)))"
855614,"0","0","MULTIPOLYGON(((-65.4010904756774 49.89677152835408,-65.85024811773717 50.06352862398913,-65.85024811773717 50.39531032037834,-65.4010904756774 50.56033615484632,-64.95193283361765 50.39531032037834,-64.95193283361765 50.06352862398913,-65.4010904756774 49.89677152835408)))"
855615,"0","0","MULTIPOLYGON(((-65.4010904756774 50.88866100833348,-65.85024811773717 51.05196136232246,-65.85024811773717 51.37684138502317,-65.4010904756774 51.538422486042094,-64.95193283361765 51.37684138502317,-64.95193283361765 51.05196136232246,-65.4010904756774 50.88866100833348)))"
855616,"0","0","MULTIPOLYGON(((-65.4010904756774 51.85987056614272,-65.85024811773717 52.01973907100145,-65.85024811773717 52.33776893795314,-65.4010904756774 52.49593191547987,-64.95193283361765 52.33776893795314,-64.95193283361765 52.01973907100145,-65.4010904756774 51.85987056614272)))"
855617,"0","0","MULTIPOLYGON(((-65.4010904756774 54.65109468086872,-65.85024811773717 54.80084929792614,-65.85024811773717 55.098701058943526,-65.4010904756774 55.24680027961811,-64.95193283361765 55.098701058943526,-64.95193283361765 54.80084929792614,-65.4010904756774 54.65109468086872)))"
855618,"0","0","MULTIPOLYGON(((-65.4010904756774 55.54135067495744,-65.85024811773717 55.68780399105903,-65.85024811773717 55.9790722914612,-65.4010904756774 56.123889478634865,-64.95193283361765 55.9790722914612,-64.95193283361765 55.68780399105903,-65.4010904756774 55.54135067495744)))"
855619,"0","0","MULTIPOLYGON(((-65.4010904756774 56.41189550781593,-65.85024811773717 56.55508661092018,-65.85024811773717 56.839850716659654,-65.4010904756774 56.98142603547739,-64.95193283361765 56.839850716659654,-64.95193283361765 56.55508661092018,-65.4010904756774 56.41189550781593)))"
855620,"0","0","MULTIPOLYGON(((-65.4010904756774 57.26296906137591,-65.85024811773717 57.40293913666191,-65.85024811773717 57.681282394574936,-65.4010904756774 57.81965799444261,-64.95193283361765 57.681282394574936,-64.95193283361765 57.40293913666191,-65.4010904756774 57.26296906137591)))"
855621,"0","0","MULTIPOLYGON(((-65.4010904756774 58.09482323759508,-65.85024811773717 58.23161534424471,-65.85024811773717 58.503624741029995,-65.4010904756774 58.63884453781967,-64.95193283361765 58.503624741029995,-64.95193283361765 58.23161534424471,-65.4010904756774 58.09482323759508)))"
855622,"0","0","MULTIPOLYGON(((-65.4010904756774 58.90772064628476,-65.85024811773717 59.04137950514466,-65.85024811773717 59.307145248161845,-65.4010904756774 59.43925471735169,-64.95193283361765 59.307145248161845,-64.95193283361765 59.04137950514466,-65.4010904756774 58.90772064628476)))"
855623,"0","0","MULTIPOLYGON(((-65.4010904756774 59.70193335847631,-65.85024811773717 59.83250515068524,-65.85024811773717 60.09212027069717,-65.4010904756774 60.22116625148502,-64.95193283361765 60.09212027069717,-64.95193283361765 59.83250515068524,-65.4010904756774 59.70193335847631)))"
855624,"136","19","MULTIPOLYGON(((-64.95193283361765 47.32573259083572,-65.4010904756774 47.50121581120846,-65.4010904756774 47.850428750131066,-64.95193283361765 48.024159135835944,-64.50277519155789 47.850428750131066,-64.50277519155789 47.50121581120846,-64.95193283361765 47.32573259083572)))"
855625,"0","0","MULTIPOLYGON(((-64.95193283361765 48.3698695606592,-65.4010904756774 48.54185038840175,-65.4010904756774 48.884065394003045,-64.95193283361765 49.0543004778452,-64.50277519155789 48.884065394003045,-64.50277519155789 48.54185038840175,-64.95193283361765 48.3698695606592)))"
855626,"0","0","MULTIPOLYGON(((-64.95193283361765 49.3930282153543,-65.4010904756774 49.56152188828269,-65.4010904756774 49.89677152835408,-64.95193283361765 50.06352862398913,-64.50277519155789 49.89677152835408,-64.50277519155789 49.56152188828269,-64.95193283361765 49.3930282153543)))"
855627,"0","0","MULTIPOLYGON(((-64.95193283361765 50.39531032037834,-65.4010904756774 50.56033615484632,-65.4010904756774 50.88866100833348,-64.95193283361765 51.05196136232246,-64.50277519155789 50.88866100833348,-64.50277519155789 50.56033615484632,-64.95193283361765 50.39531032037834)))"
855628,"0","0","MULTIPOLYGON(((-64.95193283361765 51.37684138502317,-65.4010904756774 51.538422486042094,-65.4010904756774 51.85987056614272,-64.95193283361765 52.01973907100145,-64.50277519155789 51.85987056614272,-64.50277519155789 51.538422486042094,-64.95193283361765 51.37684138502317)))"
855629,"0","0","MULTIPOLYGON(((-64.95193283361765 54.19850365951542,-65.4010904756774 54.34992286598044,-65.4010904756774 54.65109468086872,-64.95193283361765 54.80084929792614,-64.50277519155789 54.65109468086872,-64.50277519155789 54.34992286598044,-64.95193283361765 54.19850365951542)))"
855630,"0","0","MULTIPOLYGON(((-64.95193283361765 55.098701058943526,-65.4010904756774 55.24680027961811,-65.4010904756774 55.54135067495744,-64.95193283361765 55.68780399105903,-64.50277519155789 55.54135067495744,-64.50277519155789 55.24680027961811,-64.95193283361765 55.098701058943526)))"
855631,"0","0","MULTIPOLYGON(((-64.95193283361765 55.9790722914612,-65.4010904756774 56.123889478634865,-65.4010904756774 56.41189550781593,-64.95193283361765 56.55508661092018,-64.50277519155789 56.41189550781593,-64.50277519155789 56.123889478634865,-64.95193283361765 55.9790722914612)))"
855632,"0","0","MULTIPOLYGON(((-64.95193283361765 56.839850716659654,-65.4010904756774 56.98142603547739,-65.4010904756774 57.26296906137591,-64.95193283361765 57.40293913666191,-64.50277519155789 57.26296906137591,-64.50277519155789 56.98142603547739,-64.95193283361765 56.839850716659654)))"
855633,"0","0","MULTIPOLYGON(((-64.95193283361765 57.681282394574936,-65.4010904756774 57.81965799444261,-65.4010904756774 58.09482323759508,-64.95193283361765 58.23161534424471,-64.50277519155789 58.09482323759508,-64.50277519155789 57.81965799444261,-64.95193283361765 57.681282394574936)))"
855634,"0","0","MULTIPOLYGON(((-64.95193283361765 58.503624741029995,-65.4010904756774 58.63884453781967,-65.4010904756774 58.90772064628476,-64.95193283361765 59.04137950514466,-64.50277519155789 58.90772064628476,-64.50277519155789 58.63884453781967,-64.95193283361765 58.503624741029995)))"
855635,"0","0","MULTIPOLYGON(((-64.95193283361765 59.307145248161845,-65.4010904756774 59.43925471735169,-65.4010904756774 59.70193335847631,-64.95193283361765 59.83250515068524,-64.50277519155789 59.70193335847631,-64.50277519155789 59.43925471735169,-64.95193283361765 59.307145248161845)))"
855636,"0","0","MULTIPOLYGON(((-64.95193283361765 60.09212027069717,-65.4010904756774 60.22116625148502,-65.4010904756774 60.47774172561073,-64.95193283361765 60.605273902188486,-64.50277519155789 60.47774172561073,-64.50277519155789 60.22116625148502,-64.95193283361765 60.09212027069717)))"
855637,"0","0","MULTIPOLYGON(((-64.50277519155789 47.850428750131066,-64.95193283361765 48.024159135835944,-64.95193283361765 48.3698695606592,-64.50277519155789 48.54185038840175,-64.05361754949813 48.3698695606592,-64.05361754949813 48.024159135835944,-64.50277519155789 47.850428750131066)))"
855638,"0","0","MULTIPOLYGON(((-64.50277519155789 48.884065394003045,-64.95193283361765 49.0543004778452,-64.95193283361765 49.3930282153543,-64.50277519155789 49.56152188828269,-64.05361754949813 49.3930282153543,-64.05361754949813 49.0543004778452,-64.50277519155789 48.884065394003045)))"
855639,"0","0","MULTIPOLYGON(((-64.50277519155789 49.89677152835408,-64.95193283361765 50.06352862398913,-64.95193283361765 50.39531032037834,-64.50277519155789 50.56033615484632,-64.05361754949813 50.39531032037834,-64.05361754949813 50.06352862398913,-64.50277519155789 49.89677152835408)))"
855640,"0","0","MULTIPOLYGON(((-64.50277519155789 50.88866100833348,-64.95193283361765 51.05196136232246,-64.95193283361765 51.37684138502317,-64.50277519155789 51.538422486042094,-64.05361754949813 51.37684138502317,-64.05361754949813 51.05196136232246,-64.50277519155789 50.88866100833348)))"
855641,"0","0","MULTIPOLYGON(((-64.50277519155789 51.85987056614272,-64.95193283361765 52.01973907100145,-64.95193283361765 52.33776893795314,-64.50277519155789 52.49593191547987,-64.05361754949813 52.33776893795314,-64.05361754949813 52.01973907100145,-64.50277519155789 51.85987056614272)))"
855642,"0","0","MULTIPOLYGON(((-64.50277519155789 54.65109468086872,-64.95193283361765 54.80084929792614,-64.95193283361765 55.098701058943526,-64.50277519155789 55.24680027961811,-64.05361754949813 55.098701058943526,-64.05361754949813 54.80084929792614,-64.50277519155789 54.65109468086872)))"
855643,"0","0","MULTIPOLYGON(((-64.50277519155789 55.54135067495744,-64.95193283361765 55.68780399105903,-64.95193283361765 55.9790722914612,-64.50277519155789 56.123889478634865,-64.05361754949813 55.9790722914612,-64.05361754949813 55.68780399105903,-64.50277519155789 55.54135067495744)))"
855644,"0","0","MULTIPOLYGON(((-64.50277519155789 56.41189550781593,-64.95193283361765 56.55508661092018,-64.95193283361765 56.839850716659654,-64.50277519155789 56.98142603547739,-64.05361754949813 56.839850716659654,-64.05361754949813 56.55508661092018,-64.50277519155789 56.41189550781593)))"
855645,"0","0","MULTIPOLYGON(((-64.50277519155789 57.26296906137591,-64.95193283361765 57.40293913666191,-64.95193283361765 57.681282394574936,-64.50277519155789 57.81965799444261,-64.05361754949813 57.681282394574936,-64.05361754949813 57.40293913666191,-64.50277519155789 57.26296906137591)))"
855646,"0","0","MULTIPOLYGON(((-64.50277519155789 58.09482323759508,-64.95193283361765 58.23161534424471,-64.95193283361765 58.503624741029995,-64.50277519155789 58.63884453781967,-64.05361754949813 58.503624741029995,-64.05361754949813 58.23161534424471,-64.50277519155789 58.09482323759508)))"
855647,"0","0","MULTIPOLYGON(((-64.50277519155789 58.90772064628476,-64.95193283361765 59.04137950514466,-64.95193283361765 59.307145248161845,-64.50277519155789 59.43925471735169,-64.05361754949813 59.307145248161845,-64.05361754949813 59.04137950514466,-64.50277519155789 58.90772064628476)))"
855648,"0","0","MULTIPOLYGON(((-64.50277519155789 59.70193335847631,-64.95193283361765 59.83250515068524,-64.95193283361765 60.09212027069717,-64.50277519155789 60.22116625148502,-64.05361754949813 60.09212027069717,-64.05361754949813 59.83250515068524,-64.50277519155789 59.70193335847631)))"
855649,"6","6","MULTIPOLYGON(((-64.05361754949813 48.3698695606592,-64.50277519155789 48.54185038840175,-64.50277519155789 48.884065394003045,-64.05361754949813 49.0543004778452,-63.60445990743837 48.884065394003045,-63.60445990743837 48.54185038840175,-64.05361754949813 48.3698695606592)))"
855650,"0","0","MULTIPOLYGON(((-64.05361754949813 49.3930282153543,-64.50277519155789 49.56152188828269,-64.50277519155789 49.89677152835408,-64.05361754949813 50.06352862398913,-63.60445990743837 49.89677152835408,-63.60445990743837 49.56152188828269,-64.05361754949813 49.3930282153543)))"
855651,"0","0","MULTIPOLYGON(((-64.05361754949813 50.39531032037834,-64.50277519155789 50.56033615484632,-64.50277519155789 50.88866100833348,-64.05361754949813 51.05196136232246,-63.60445990743837 50.88866100833348,-63.60445990743837 50.56033615484632,-64.05361754949813 50.39531032037834)))"
855652,"0","0","MULTIPOLYGON(((-64.05361754949813 51.37684138502317,-64.50277519155789 51.538422486042094,-64.50277519155789 51.85987056614272,-64.05361754949813 52.01973907100145,-63.60445990743837 51.85987056614272,-63.60445990743837 51.538422486042094,-64.05361754949813 51.37684138502317)))"
855653,"0","0","MULTIPOLYGON(((-64.05361754949813 52.33776893795314,-64.50277519155789 52.49593191547987,-64.50277519155789 52.81055810568268,-64.05361754949813 52.96702301969378,-63.60445990743837 52.81055810568268,-63.60445990743837 52.49593191547987,-64.05361754949813 52.33776893795314)))"
855654,"0","0","MULTIPOLYGON(((-64.05361754949813 54.19850365951542,-64.50277519155789 54.34992286598044,-64.50277519155789 54.65109468086872,-64.05361754949813 54.80084929792614,-63.60445990743837 54.65109468086872,-63.60445990743837 54.34992286598044,-64.05361754949813 54.19850365951542)))"
855655,"0","0","MULTIPOLYGON(((-64.05361754949813 55.098701058943526,-64.50277519155789 55.24680027961811,-64.50277519155789 55.54135067495744,-64.05361754949813 55.68780399105903,-63.60445990743837 55.54135067495744,-63.60445990743837 55.24680027961811,-64.05361754949813 55.098701058943526)))"
855656,"0","0","MULTIPOLYGON(((-64.05361754949813 55.9790722914612,-64.50277519155789 56.123889478634865,-64.50277519155789 56.41189550781593,-64.05361754949813 56.55508661092018,-63.60445990743837 56.41189550781593,-63.60445990743837 56.123889478634865,-64.05361754949813 55.9790722914612)))"
855657,"0","0","MULTIPOLYGON(((-64.05361754949813 56.839850716659654,-64.50277519155789 56.98142603547739,-64.50277519155789 57.26296906137591,-64.05361754949813 57.40293913666191,-63.60445990743837 57.26296906137591,-63.60445990743837 56.98142603547739,-64.05361754949813 56.839850716659654)))"
855658,"0","0","MULTIPOLYGON(((-64.05361754949813 57.681282394574936,-64.50277519155789 57.81965799444261,-64.50277519155789 58.09482323759508,-64.05361754949813 58.23161534424471,-63.60445990743837 58.09482323759508,-63.60445990743837 57.81965799444261,-64.05361754949813 57.681282394574936)))"
855659,"0","0","MULTIPOLYGON(((-64.05361754949813 58.503624741029995,-64.50277519155789 58.63884453781967,-64.50277519155789 58.90772064628476,-64.05361754949813 59.04137950514466,-63.60445990743837 58.90772064628476,-63.60445990743837 58.63884453781967,-64.05361754949813 58.503624741029995)))"
855660,"0","0","MULTIPOLYGON(((-64.05361754949813 59.307145248161845,-64.50277519155789 59.43925471735169,-64.50277519155789 59.70193335847631,-64.05361754949813 59.83250515068524,-63.60445990743837 59.70193335847631,-63.60445990743837 59.43925471735169,-64.05361754949813 59.307145248161845)))"
855661,"0","0","MULTIPOLYGON(((-63.60445990743837 48.884065394003045,-64.05361754949813 49.0543004778452,-64.05361754949813 49.3930282153543,-63.60445990743837 49.56152188828269,-63.1553022653786 49.3930282153543,-63.1553022653786 49.0543004778452,-63.60445990743837 48.884065394003045)))"
